conversation	sent_id	token_id	token	event1	event2	event3	event4	event5
2	8	12	and	O	O	O	O	O
2	8	13	smoothly	O	O	O	O	O
2	8	14	.	O	O	O	O	O
2	9	1	Do	O	O	O	O	O
2	9	2	you	O	O	O	O	O
2	9	3	enjoy	O	O	O	O	O
2	9	4	any	O	O	O	O	O
2	9	5	other	O	O	O	O	O
2	9	6	forms	O	O	O	O	O
2	9	7	of	O	O	O	O	O
2	9	8	mobility	O	O	O	O	O
2	9	9	activities	O	O	O	O	O
2	9	10	?	O	O	O	O	O
2	10	1	I	O	O	O	O	O
2	10	2	used	O	O	O	O	O
2	10	3	to	O	O	O	O	O
2	10	4	enjoy	O	O	O	O	O
2	10	5	ice	O	O	O	B-event	O
2	10	6	skating	O	O	O	I-event	O
2	10	7	when	O	O	O	B-time	O
2	10	8	I	O	O	O	I-time	O
2	10	9	was	O	O	O	I-time	O
2	10	10	younger	O	O	O	I-time	O
2	10	11	,	O	O	O	O	O
2	10	12	it	O	O	O	O	O
2	10	13	was	O	O	O	O	O
2	10	14	great	O	O	O	O	O
2	10	15	exercise	O	O	O	O	O
2	10	16	and	O	O	O	O	O
2	10	17	very	O	O	O	O	O
2	10	18	fun	O	O	O	O	O
2	10	19	.	O	O	O	O	O
3	1	1	When	O	O	O	O	O
3	1	2	do	O	O	O	O	O
3	1	3	you	O	O	O	O	O
3	1	4	usually	O	O	O	O	O
3	1	5	go	O	O	O	O	O
3	1	6	for	O	O	O	O	O
3	1	7	a	O	O	O	O	O
3	1	8	walk	O	O	O	O	O
3	1	9	,	O	O	O	O	O
3	1	10	and	O	O	O	O	O
3	1	11	how	O	O	O	O	O
3	1	12	does	O	O	O	O	O
3	1	13	it	O	O	O	O	O
3	1	14	go	O	O	O	O	O
3	1	15	?	O	O	O	O	O
3	2	1	I	O	O	O	O	O
3	2	2	go	B-event	O	O	O	O
3	2	3	walking	I-event	O	O	O	O
3	2	4	early	B-time	O	O	O	O
3	2	5	in	I-time	O	O	O	O
3	2	6	the	I-time	O	O	O	O
3	2	7	morning	I-time	O	O	O	O
3	2	8	.	O	O	O	O	O
3	2	9	I	O	O	O	O	O
3	2	10	walk	O	O	O	O	O
3	2	11	around	B-place	O	O	O	O
3	2	12	the	I-place	O	O	O	O
3	2	13	neighborhood	I-place	O	O	O	O
3	2	14	to	O	O	O	O	O
3	2	15	get	O	O	O	O	O
3	2	16	some	O	O	O	O	O
3	2	17	fresh	O	O	O	O	O
3	2	18	air	O	O	O	O	O
3	2	19	.	O	O	O	O	O
3	3	1	And	O	O	O	O	O
3	3	2	how	O	O	O	O	O
3	3	3	about	O	O	O	O	O
3	3	4	going	O	O	O	O	O
3	3	5	up	O	O	O	O	O
3	3	6	and	O	O	O	O	O
3	3	7	down	O	O	O	O	O
3	3	8	stairs	O	O	O	O	O
3	3	9	?	O	O	O	O	O
3	3	10	When	O	O	O	O	O
3	3	11	does	O	O	O	O	O
3	3	12	that	O	O	O	O	O
3	3	13	happen	O	O	O	O	O
3	3	14	?	O	O	O	O	O
3	4	1	I	O	O	O	O	O
3	4	2	usually	O	O	O	O	O
3	4	3	go	O	B-event	O	O	O
3	4	4	up	O	I-event	O	O	O
3	4	5	and	O	I-event	O	O	O
3	4	6	down	O	I-event	O	O	O
3	4	7	the	O	I-event	O	O	O
3	4	8	stairs	O	I-event	O	O	O
3	4	9	after	O	B-time	O	O	O
3	4	10	meals	O	I-time	O	O	O
3	4	11	,	O	O	O	O	O
3	4	12	as	O	O	O	O	O
3	4	13	my	O	O	O	O	O
3	4	14	room	O	O	O	O	O
3	4	15	is	O	O	O	O	O
3	4	16	on	O	O	O	O	O
3	4	17	the	O	O	O	O	O
3	4	18	second	O	O	O	O	O
3	4	19	floor	O	O	O	O	O
3	4	20	.	O	O	O	O	O
3	5	1	How	O	O	O	O	O
3	5	2	often	O	O	O	O	O
3	5	3	do	O	O	O	O	O
3	5	4	you	O	O	O	O	O
3	5	5	use	O	O	O	O	O
3	5	6	your	O	O	O	O	O
3	5	7	walker	O	O	O	O	O
3	5	8	for	O	O	O	O	O
3	5	9	mobility	O	O	O	O	O
3	5	10	?	O	O	O	O	O
3	6	1	I	O	O	O	O	O
3	6	2	use	O	O	B-event	O	O
3	6	3	the	O	O	I-event	O	O
3	6	4	walker	O	O	I-event	O	O
3	6	5	every	O	O	B-time	O	O
3	6	6	time	O	O	I-time	O	O
3	6	7	I	O	O	I-time	O	O
3	6	8	go	O	O	I-time	O	O
3	6	9	for	O	O	I-time	O	O
3	6	10	a	O	O	I-time	O	O
3	6	11	longer	O	O	I-time	O	O
3	6	12	walk	O	O	I-time	O	O
3	6	13	to	O	O	O	O	O
3	6	14	give	O	O	O	O	O
3	6	15	me	O	O	O	O	O
3	6	16	support	O	O	O	O	O
3	6	17	and	O	O	O	O	O
3	6	18	balance	O	O	O	O	O
3	6	19	.	O	O	O	O	O
3	7	1	Do	O	O	O	O	O
3	7	2	you	O	O	O	O	O
3	7	3	still	O	O	O	O	O
3	7	4	enjoy	O	O	O	O	O
3	7	5	skating	O	O	O	O	O
3	7	6	as	O	O	O	O	O
3	7	7	a	O	O	O	O	O
3	7	8	way	O	O	O	O	O
3	7	9	of	O	O	O	O	O
3	7	10	moving	O	O	O	O	O
3	7	11	around	O	O	O	O	O
3	7	12	?	O	O	O	O	O
3	8	1	Oh	O	O	O	O	O
3	8	2	no	O	O	O	O	O
3	8	3	,	O	O	O	O	O
3	8	4	I	O	O	O	O	O
3	8	5	used	O	O	O	O	O
3	8	6	to	O	O	O	O	O
3	8	7	love	O	O	O	O	O
3	8	8	skating	O	O	O	O	O
3	8	9	,	O	O	O	O	O
3	8	10	but	O	O	O	O	O
3	8	11	now	O	O	O	O	O
3	8	12	I	O	O	O	O	O
3	8	13	feel	O	O	O	O	O
3	8	14	more	O	O	O	O	O
3	8	15	secure	O	O	O	O	O
3	8	16	with	O	O	O	O	O
3	8	17	my	O	O	O	O	O
3	8	18	walker	O	O	O	O	O
3	8	19	for	O	O	O	O	O
3	8	20	mobility	O	O	O	O	O
3	8	21	.	O	O	O	O	O
3	9	1	That	O	O	O	O	O
3	9	2	's	O	O	O	O	O
4	1	1	How	O	O	O	O	O
4	1	2	was	O	O	O	O	O
4	1	3	your	O	O	O	O	O
4	1	4	morning	O	O	O	O	O
4	1	5	,	O	O	O	O	O
4	1	6	did	O	O	O	O	O
4	1	7	you	O	O	O	O	O
4	1	8	have	O	O	O	O	O
4	1	9	a	O	O	O	O	O
4	1	10	chance	O	O	O	O	O
4	1	11	to	O	O	O	O	O
4	1	12	go	O	O	O	O	O
4	1	13	for	O	O	O	O	O
4	1	14	a	O	O	O	O	O
4	1	15	walk	O	O	O	O	O
4	1	16	today	O	O	O	O	O
4	1	17	?	O	O	O	O	O
4	2	1	Yes	O	O	O	O	O
4	2	2	,	O	O	O	O	O
4	2	3	I	B-participants	O	O	O	O
4	2	4	usually	O	O	O	O	O
4	2	5	take	B-event	O	O	O	O
4	2	6	a	I-event	O	O	O	O
4	2	7	walk	I-event	O	O	O	O
4	2	8	in	O	O	O	O	O
4	2	9	the	B-place	O	O	O	O
4	2	10	garden	I-place	O	O	O	O
4	2	11	every	B-time	O	O	O	O
4	2	12	morning	I-time	O	O	O	O
4	2	13	after	I-time	O	O	O	O
4	2	14	breakfast	I-time	O	O	O	O
4	2	15	.	O	O	O	O	O
4	3	1	That	O	O	O	O	O
4	3	2	's	O	O	O	O	O
4	3	3	great	O	O	O	O	O
4	3	4	to	O	O	O	O	O
4	3	5	hear	O	O	O	O	O
4	3	6	.	O	O	O	O	O
4	3	7	Do	O	O	O	O	O
4	3	8	you	O	O	O	O	O
4	3	9	find	O	O	O	O	O
4	3	10	it	O	O	O	O	O
4	3	11	enjoyable	O	O	O	O	O
4	3	12	?	O	O	O	O	O
4	4	1	Indeed	O	O	O	O	O
4	4	2	,	O	O	O	O	O
4	4	3	it	O	O	O	O	O
4	4	4	feels	O	O	O	O	O
4	4	5	refreshing	O	O	O	O	O
4	4	6	and	O	O	O	O	O
4	4	7	helps	O	O	O	O	O
4	4	8	me	O	O	O	O	O
4	4	9	feel	O	O	O	O	O
4	4	10	energized	O	O	O	O	O
4	4	11	for	O	O	O	O	O
4	4	12	the	O	O	O	O	O
4	4	13	day	O	O	O	O	O
4	4	14	.	O	O	O	O	O
4	5	1	Do	O	O	O	O	O
4	5	2	you	O	O	O	O	O
4	5	3	have	O	O	O	O	O
4	5	4	any	O	O	O	O	O
4	5	5	specific	O	O	O	O	O
4	5	6	route	O	O	O	O	O
4	5	7	you	O	O	O	O	O
4	5	8	like	O	O	O	O	O
4	5	9	to	O	O	O	O	O
4	5	10	take	O	O	O	O	O
4	5	11	during	O	O	O	O	O
4	5	12	your	O	O	O	O	O
4	5	13	walks	O	O	O	O	O
4	5	14	?	O	O	O	O	O
4	6	1	Yes	O	O	O	O	O
4	6	2	,	O	O	O	O	O
4	6	3	I	O	B-participants	O	O	O
4	6	4	usually	O	O	O	O	O
4	6	5	walk	O	B-event	O	O	O
4	6	6	around	O	I-event	O	O	O
4	6	7	the	O	I-event	O	O	O
4	6	8	pond	O	I-event	O	O	O
4	6	9	and	O	I-event	O	O	O
4	6	10	then	O	I-event	O	O	O
4	6	11	head	O	I-event	O	O	O
4	6	12	towards	O	I-event	O	O	O
4	6	13	the	O	I-event	O	O	O
4	6	14	flower	O	I-event	O	O	O
4	6	15	beds	O	I-event	O	O	O
4	6	16	.	O	O	O	O	O
4	7	1	Sounds	O	O	O	O	O
4	7	2	like	O	O	O	O	O
4	7	3	a	O	O	O	O	O
4	7	4	peaceful	O	O	O	O	O
4	7	5	route	O	O	O	O	O
4	7	6	.	O	O	O	O	O
4	7	7	How	O	O	O	O	O
4	7	8	long	O	O	O	O	O
4	7	9	do	O	O	O	O	O
4	7	10	you	O	O	O	O	O
4	7	11	usually	O	O	O	O	O
4	7	12	walk	O	O	O	O	O
4	7	13	for	O	O	O	O	O
4	7	14	?	O	O	O	O	O
4	8	1	I	O	O	B-participants	O	O
4	8	2	walk	O	O	B-event	O	O
4	8	3	for	O	O	O	O	O
4	8	4	about	O	O	B-time	O	O
4	8	5	20	O	O	I-time	O	O
4	8	6	minutes	O	O	I-time	O	O
4	8	7	each	O	O	I-time	O	O
4	8	8	morning	O	O	I-time	O	O
4	8	9	,	O	O	O	O	O
4	8	10	and	O	O	O	O	O
4	8	11	it	O	O	O	O	O
4	8	12	really	O	O	O	O	O
4	8	13	sets	O	O	O	O	O
4	8	14	a	O	O	O	O	O
4	8	15	positive	O	O	O	O	O
4	8	16	tone	O	O	O	O	O
4	8	17	for	O	O	O	O	O
4	8	18	my	O	O	O	O	O
4	8	19	day	O	O	O	O	O
4	8	20	.	O	O	O	O	O
5	1	1	How	O	O	O	O	O
5	1	2	often	O	O	O	O	O
5	1	3	do	O	O	O	O	O
5	1	4	you	O	O	O	O	O
5	1	5	go	O	O	O	O	O
5	1	6	up	O	O	O	O	O
5	1	7	and	O	O	O	O	O
5	1	8	down	O	O	O	O	O
5	1	9	the	O	O	O	O	O
5	1	10	stairs	O	O	O	O	O
5	1	11	in	O	O	O	O	O
5	1	12	your	O	O	O	O	O
5	1	13	house	B-place	O	O	O	O
5	1	14	?	O	O	O	O	O
5	2	1	I	O	O	O	O	O
5	2	2	go	O	O	O	O	O
5	2	3	up	B-event	O	O	O	O
5	2	4	and	I-event	O	O	O	O
5	2	5	down	I-event	O	O	O	O
5	2	6	the	I-event	O	O	O	O
5	2	7	stairs	I-event	O	O	O	O
5	2	8	a	O	O	O	O	O
5	2	9	couple	B-time	O	O	O	O
5	2	10	of	I-time	O	O	O	O
5	2	11	times	I-time	O	O	O	O
5	2	12	each	I-time	O	O	O	O
5	2	13	day	I-time	O	O	O	O
5	2	14	to	O	O	O	O	O
5	2	15	get	O	O	O	O	O
5	2	16	to	O	O	O	O	O
5	2	17	my	O	O	O	O	O
5	2	18	bedroom	O	O	O	O	O
5	2	19	.	O	O	O	O	O
5	3	1	Do	O	O	O	O	O
5	3	2	you	O	O	O	O	O
5	3	3	have	O	O	O	O	O
5	3	4	any	O	O	O	O	O
5	3	5	difficulties	O	O	O	O	O
5	3	6	while	O	O	O	O	O
5	3	7	going	O	O	O	O	O
5	3	8	up	O	O	O	O	O
5	3	9	or	O	O	O	O	O
5	3	10	down	O	O	O	O	O
5	3	11	the	O	O	O	O	O
5	3	12	stairs	O	O	O	O	O
5	3	13	?	O	O	O	O	O
5	4	1	Yes	O	O	O	O	O
5	4	2	,	O	O	O	O	O
5	4	3	I	O	O	O	O	O
5	4	4	find	O	O	O	O	O
5	4	5	it	O	O	O	O	O
5	4	6	challenging	O	O	O	O	O
5	4	7	because	O	O	O	O	O
5	4	8	of	O	O	O	O	O
5	4	9	my	O	O	O	O	O
5	4	10	arthritis	O	O	O	O	O
5	4	11	.	O	O	O	O	O
5	5	1	Have	O	O	O	O	O
5	5	2	you	O	O	O	O	O
5	5	3	considered	O	O	O	O	O
5	5	4	installing	O	O	O	O	O
5	5	5	a	O	O	O	O	O
5	5	6	railing	O	O	O	O	O
5	5	7	to	O	O	O	O	O
5	5	8	help	O	O	O	O	O
5	5	9	you	O	O	O	O	O
5	5	10	with	O	O	O	O	O
5	5	11	the	O	O	O	O	O
5	5	12	stairs	O	O	O	O	O
5	5	13	?	O	O	O	O	O
5	6	1	Yes	O	O	O	O	O
5	6	2	,	O	O	O	O	O
5	6	3	I	O	O	O	O	O
5	6	4	have	O	O	O	O	O
5	6	5	thought	O	O	O	O	O
5	6	6	about	O	O	O	O	O
5	6	7	installing	O	O	O	O	O
5	6	8	a	O	O	O	O	O
5	6	9	railing	O	O	O	O	O
5	6	10	to	O	O	O	O	O
5	6	11	make	O	O	O	O	O
5	6	12	it	O	O	O	O	O
5	6	13	easier	O	O	O	O	O
5	6	14	for	O	O	O	O	O
5	6	15	me	O	O	O	O	O
5	6	16	.	O	O	O	O	O
5	7	1	When	O	O	O	O	O
5	7	2	do	O	O	O	O	O
5	7	3	you	O	O	O	O	O
5	7	4	usually	O	O	O	O	O
5	7	5	go	O	O	O	O	O
5	7	6	for	O	O	O	O	O
5	7	7	a	O	O	O	O	O
5	7	8	walk	O	O	O	O	O
5	7	9	in	O	O	O	O	O
5	7	10	the	O	O	O	O	O
5	7	11	neighborhood	O	B-place	O	O	O
5	7	12	?	O	O	O	O	O
5	8	1	I	O	O	O	O	O
5	8	2	enjoy	O	O	O	O	O
5	8	3	taking	O	B-event	O	O	O
5	8	4	a	O	I-event	O	O	O
5	8	5	walk	O	I-event	O	O	O
5	8	6	every	O	B-time	O	O	O
5	8	7	morning	O	I-time	O	O	O
5	8	8	after	O	I-time	O	O	O
5	8	9	breakfast	O	I-time	O	O	O
5	8	10	for	O	O	O	O	O
5	8	11	some	O	O	O	O	O
5	8	12	fresh	O	O	O	O	O
5	8	13	air	O	O	O	O	O
5	8	14	.	O	O	O	O	O
6	1	1	How	O	O	O	O	O
6	1	2	was	O	O	O	O	O
6	1	3	your	O	O	O	O	O
6	1	4	day	O	O	O	O	O
6	1	5	today	O	O	O	O	O
6	1	6	?	O	O	O	O	O
6	1	7	Can	O	O	O	O	O
6	1	8	you	O	O	O	O	O
6	1	9	tell	O	O	O	O	O
6	1	10	me	O	O	O	O	O
6	1	11	about	O	O	O	O	O
6	1	12	your	O	O	O	O	O
6	1	13	morning	O	O	O	O	O
6	1	14	routine	O	O	O	O	O
6	1	15	?	O	O	O	O	O
6	2	1	In	B-time	O	O	O	O
6	2	2	the	I-time	O	O	O	O
6	2	3	morning	I-time	O	O	O	O
6	2	4	,	O	O	O	O	O
6	2	5	I	O	O	O	O	O
6	2	6	usually	O	O	O	O	O
6	2	7	start	O	O	O	O	O
6	2	8	with	O	O	O	O	O
6	2	9	walking	B-event	O	O	O	O
6	2	10	to	I-event	O	O	O	O
6	2	11	the	I-event	O	O	O	O
6	2	12	kitchen	I-event	O	O	O	O
6	2	13	to	I-event	O	O	O	O
6	2	14	make	I-event	O	O	O	O
6	2	15	breakfast	I-event	O	O	O	O
6	2	16	.	O	O	O	O	O
6	3	1	That	O	O	O	O	O
6	3	2	sounds	O	O	O	O	O
6	3	3	nice	O	O	O	O	O
6	3	4	.	O	O	O	O	O
6	3	5	Do	O	O	O	O	O
6	3	6	you	O	O	O	O	O
6	3	7	find	O	O	O	O	O
6	3	8	it	O	O	O	O	O
6	3	9	easy	O	O	O	O	O
6	3	10	to	O	O	O	O	O
6	3	11	move	O	O	O	O	O
6	3	12	around	O	O	O	O	O
6	3	13	the	O	O	O	O	O
6	3	14	house	O	O	O	O	O
6	3	15	?	O	O	O	O	O
6	4	1	Yes	O	O	O	O	O
6	4	2	,	O	O	O	O	O
6	4	3	but	O	O	O	O	O
6	4	4	sometimes	O	O	O	O	O
6	4	5	stairs	O	O	O	O	O
6	4	6	can	O	O	O	O	O
6	4	7	be	O	O	O	O	O
6	4	8	challenging	O	O	O	O	O
6	4	9	for	O	O	O	O	O
6	4	10	me	O	O	O	O	O
6	4	11	to	O	O	O	O	O
6	4	12	maneuver	O	O	O	O	O
6	4	13	.	O	O	O	O	O
6	5	1	I	O	O	O	O	O
6	5	2	see	O	O	O	O	O
6	5	3	.	O	O	O	O	O
6	5	4	Do	O	O	O	O	O
6	5	5	you	O	O	O	O	O
6	5	6	have	O	O	O	O	O
6	5	7	any	O	O	O	O	O
6	5	8	specific	O	O	O	O	O
6	5	9	ways	O	O	O	O	O
6	5	10	you	O	O	O	O	O
6	5	11	use	O	O	O	O	O
6	5	12	to	O	O	O	O	O
6	5	13	go	O	O	O	O	O
6	5	14	up	O	O	O	O	O
6	5	15	and	O	O	O	O	O
6	5	16	down	O	O	O	O	O
6	5	17	stairs	O	O	O	O	O
6	5	18	safely	O	O	O	O	O
6	5	19	?	O	O	O	O	O
6	6	1	I	O	O	O	O	O
6	6	2	always	O	O	O	O	O
6	6	3	make	O	O	O	O	O
6	6	4	sure	O	O	O	O	O
6	6	5	to	O	O	O	O	O
6	6	6	hold	O	O	O	O	O
6	6	7	onto	O	O	O	O	O
6	6	8	the	O	O	O	O	O
6	6	9	handrail	O	O	O	O	O
6	6	10	for	O	O	O	O	O
6	6	11	support	O	O	O	O	O
6	6	12	.	O	O	O	O	O
6	7	1	That	O	O	O	O	O
6	7	2	's	O	O	O	O	O
6	7	3	a	O	O	O	O	O
6	7	4	good	O	O	O	O	O
6	7	5	idea	O	O	O	O	O
6	7	6	for	O	O	O	O	O
6	7	7	stability	O	O	O	O	O
6	7	8	.	O	O	O	O	O
6	7	9	Any	O	O	O	O	O
6	7	10	other	O	O	O	O	O
6	7	11	activities	O	O	O	O	O
6	7	12	you	O	O	O	O	O
6	7	13	enjoy	O	O	O	O	O
6	7	14	that	O	O	O	O	O
6	7	15	involve	O	O	O	O	O
6	7	16	movement	O	O	O	O	O
6	7	17	?	O	O	O	O	O
6	8	1	I	O	O	O	O	O
6	8	2	also	O	O	O	O	O
6	8	3	like	O	O	O	O	O
6	8	4	going	O	B-event	O	O	O
6	8	5	for	O	I-event	O	O	O
6	8	6	short	O	I-event	O	O	O
6	8	7	walks	O	I-event	O	O	O
6	8	8	in	O	I-event	O	O	O
6	8	9	the	O	I-event	O	O	O
6	8	10	park	O	I-event	O	O	O
6	8	11	with	O	I-event	O	O	O
6	8	12	my	O	I-event	O	O	O
6	8	13	walker	O	I-event	O	O	O
6	8	14	to	O	O	O	O	O
6	8	15	stay	O	O	O	O	O
6	8	16	active	O	O	O	O	O
6	8	17	.	O	O	O	O	O
7	1	1	How	O	O	O	O	O
7	1	2	was	O	O	O	O	O
7	1	3	your	O	O	O	O	O
7	1	4	day	O	O	O	O	O
7	1	5	today	O	O	O	O	O
7	1	6	?	O	O	O	O	O
7	2	1	I	B-participants	O	O	O	O
