conversation	sent_id	token_id	token
2	4	5	it
2	4	6	for
2	4	7	a
2	4	8	few
2	4	9	months
2	4	10	now
2	4	11	to
2	4	12	save
2	4	13	time
2	4	14	and
2	4	15	have
2	4	16	healthier
2	4	17	meals
2	4	18	.
			
2	5	1	It
2	5	2	's
2	5	3	great
2	5	4	that
2	5	5	you
2	5	6	found
2	5	7	a
2	5	8	method
2	5	9	that
2	5	10	works
2	5	11	well
2	5	12	for
2	5	13	you
2	5	14	.
2	5	15	Have
2	5	16	you
2	5	17	tried
2	5	18	any
2	5	19	new
2	5	20	recipes
2	5	21	?
			
2	6	1	Yes
2	6	2	,
2	6	3	I
2	6	4	experiment
2	6	5	with
2	6	6	different
2	6	7	recipes
2	6	8	over
2	6	9	the
2	6	10	weekend
2	6	11	when
2	6	12	I
2	6	13	have
2	6	14	more
2	6	15	time
2	6	16	.
			
2	7	1	Trying
2	7	2	new
2	7	3	recipes
2	7	4	can
2	7	5	be
2	7	6	exciting
2	7	7	!
2	7	8	Do
2	7	9	you
2	7	10	enjoy
2	7	11	cooking
2	7	12	in
2	7	13	general
2	7	14	?
			
2	8	1	Cooking
2	8	2	has
2	8	3	become
2	8	4	a
2	8	5	relaxing
2	8	6	activity
2	8	7	for
2	8	8	me
2	8	9	,
2	8	10	especially
2	8	11	after
2	8	12	a
2	8	13	long
2	8	14	day
2	8	15	.
			
			
3	1	1	How
3	1	2	is
3	1	3	your
3	1	4	daily
3	1	5	routine
3	1	6	at
3	1	7	home
3	1	8	during
3	1	9	the
3	1	10	week
3	1	11	,
3	1	12	Mrs.
3	1	13	Adams
3	1	14	?
			
3	2	1	I
3	2	2	usually
3	2	3	like
3	2	4	to
3	2	5	start
3	2	6	my
3	2	7	day
3	2	8	by
3	2	9	tidying
3	2	10	up
3	2	11	the
3	2	12	main
3	2	13	areas
3	2	14	of
3	2	15	the
3	2	16	house
3	2	17	.
			
3	3	1	And
3	3	2	when
3	3	3	do
3	3	4	you
3	3	5	tend
3	3	6	to
3	3	7	do
3	3	8	your
3	3	9	grocery
3	3	10	shopping
3	3	11	?
			
3	4	1	I
3	4	2	prefer
3	4	3	going
3	4	4	to
3	4	5	the
3	4	6	market
3	4	7	in
3	4	8	the
3	4	9	afternoons
3	4	10	,
3	4	11	usually
3	4	12	on
3	4	13	Wednesdays
3	4	14	.
			
3	5	1	That
3	5	2	sounds
3	5	3	nice
3	5	4	.
3	5	5	Do
3	5	6	you
3	5	7	have
3	5	8	any
3	5	9	favorite
3	5	10	meals
3	5	11	you
3	5	12	like
3	5	13	to
3	5	14	cook
3	5	15	during
3	5	16	the
3	5	17	week
3	5	18	?
			
3	6	1	Oh
3	6	2	yes
3	6	3	,
3	6	4	I
3	6	5	enjoy
3	6	6	preparing
3	6	7	a
3	6	8	hearty
3	6	9	beef
3	6	10	stew
3	6	11	on
3	6	12	Sundays
3	6	13	for
3	6	14	the
3	6	15	family
3	6	16	.
			
3	7	1	That
3	7	2	sounds
3	7	3	delicious
3	7	4	!
3	7	5	When
3	7	6	do
3	7	7	you
3	7	8	usually
3	7	9	handle
3	7	10	the
3	7	11	laundry
3	7	12	each
3	7	13	week
3	7	14	?
			
3	8	1	I
3	8	2	dedicate
3	8	3	Mondays
3	8	4	and
3	8	5	Thursdays
3	8	6	to
3	8	7	laundry
3	8	8	-
3	8	9	it
3	8	10	's
3	8	11	my
3	8	12	routine
3	8	13	.
			
			
4	1	1	How
4	1	2	was
4	1	3	your
4	1	4	day
4	1	5	today
4	1	6	?
			
4	2	1	I
4	2	2	spent
4	2	3	the
4	2	4	morning
4	2	5	cleaning
4	2	6	the
4	2	7	house
4	2	8	.
			
4	3	1	Do
4	3	2	you
4	3	3	clean
4	3	4	the
4	3	5	house
4	3	6	every
4	3	7	day
4	3	8	?
			
4	4	1	No
4	4	2	,
4	4	3	I
4	4	4	have
4	4	5	a
4	4	6	cleaning
4	4	7	schedule
4	4	8	for
4	4	9	each
4	4	10	day
4	4	11	of
4	4	12	the
4	4	13	week
4	4	14	.
			
4	5	1	That
4	5	2	's
4	5	3	quite
4	5	4	organized
4	5	5	.
4	5	6	What
4	5	7	do
4	5	8	you
4	5	9	do
4	5	10	on
4	5	11	other
4	5	12	days
4	5	13	?
			
4	6	1	On
4	6	2	Tuesdays
4	6	3	,
4	6	4	I
4	6	5	focus
4	6	6	on
4	6	7	doing
4	6	8	the
4	6	9	laundry
4	6	10	and
4	6	11	tending
4	6	12	to
4	6	13	the
4	6	14	plants
4	6	15	.
			
4	7	1	Sounds
4	7	2	like
4	7	3	a
4	7	4	productive
4	7	5	routine
4	7	6	.
4	7	7	How
4	7	8	do
4	7	9	you
4	7	10	manage
4	7	11	everything
4	7	12	?
			
4	8	1	I
4	8	2	've
4	8	3	found
4	8	4	that
4	8	5	having
4	8	6	a
4	8	7	schedule
4	8	8	helps
4	8	9	me
4	8	10	stay
4	8	11	on
4	8	12	track
4	8	13	and
4	8	14	manage
4	8	15	my
4	8	16	tasks
4	8	17	efficiently
4	8	18	.
			
4	9	1	That
4	9	2	's
4	9	3	great
4	9	4	to
4	9	5	hear
4	9	6	.
4	9	7	It
4	9	8	must
4	9	9	make
4	9	10	things
4	9	11	a
4	9	12	lot
4	9	13	easier
4	9	14	for
4	9	15	you
4	9	16	.
			
			
5	1	1	How
5	1	2	have
5	1	3	you
5	1	4	been
5	1	5	keeping
5	1	6	yourself
5	1	7	occupied
5	1	8	these
5	1	9	days
5	1	10	?
			
5	2	1	I
5	2	2	've
5	2	3	been
5	2	4	rearranging
5	2	5	the
5	2	6	furniture
5	2	7	in
5	2	8	my
5	2	9	living
5	2	10	room
5	2	11	.
			
5	3	1	When
5	3	2	did
5	3	3	you
5	3	4	start
5	3	5	doing
5	3	6	that
5	3	7	?
			
5	4	1	I
5	4	2	started
5	4	3	last
5	4	4	weekend
5	4	5	,
5	4	6	just
5	4	7	wanted
5	4	8	to
5	4	9	change
5	4	10	things
5	4	11	up
5	4	12	a
5	4	13	bit
5	4	14	.
			
5	5	1	That
5	5	2	sounds
5	5	3	nice
5	5	4	.
5	5	5	Did
5	5	6	you
5	5	7	manage
5	5	8	to
5	5	9	finish
5	5	10	rearranging
5	5	11	everything
5	5	12	?
			
5	6	1	Yes
5	6	2	,
5	6	3	I
5	6	4	finally
5	6	5	completed
5	6	6	it
5	6	7	yesterday
5	6	8	.
5	6	9	It
5	6	10	feels
5	6	11	refreshing
5	6	12	.
			
5	7	1	Great
5	7	2	to
5	7	3	hear
5	7	4	!
5	7	5	Do
5	7	6	you
5	7	7	enjoy
5	7	8	rearranging
5	7	9	your
5	7	10	living
5	7	11	space
5	7	12	?
			
5	8	1	Oh
5	8	2	,
5	8	3	I
5	8	4	love
5	8	5	it
5	8	6	.
5	8	7	It
5	8	8	's
5	8	9	like
5	8	10	a
5	8	11	mini
5	8	12	home
5	8	13	makeover
5	8	14	every
5	8	15	time
5	8	16	.
			
			
6	1	1	How
6	1	2	have
6	1	3	you
6	1	4	been
6	1	5	adapting
6	1	6	to
6	1	7	your
6	1	8	new
6	1	9	home
6	1	10	,
6	1	11	Mrs.
6	1	12	Thompson
6	1	13	?
			
6	2	1	It
6	2	2	's
6	2	3	been
6	2	4	a
6	2	5	slow
6	2	6	process
6	2	7	,
6	2	8	Sarah
6	2	9	.
6	2	10	I
6	2	11	've
6	2	12	been
6	2	13	settling
6	2	14	in
6	2	15	gradually
6	2	16	since
6	2	17	moving
6	2	18	in
6	2	19	last
6	2	20	month
6	2	21	.
			
6	3	1	Do
6	3	2	you
6	3	3	find
6	3	4	yourself
6	3	5	enjoying
6	3	6	any
6	3	7	particular
6	3	8	aspect
6	3	9	of
6	3	10	your
6	3	11	new
6	3	12	dwelling
6	3	13	?
			
6	4	1	The
6	4	2	cozy
6	4	3	living
6	4	4	room
6	4	5	brings
6	4	6	a
6	4	7	lot
6	4	8	of
6	4	9	warmth
6	4	10	and
6	4	11	comfort
6	4	12	,
6	4	13	especially
6	4	14	during
6	4	15	these
6	4	16	evenings
6	4	17	.
			
6	5	1	Have
6	5	2	you
6	5	3	had
6	5	4	any
6	5	5	challenges
6	5	6	when
6	5	7	arranging
6	5	8	the
6	5	9	different
6	5	10	rooms
6	5	11	in
6	5	12	the
6	5	13	house
6	5	14	?
			
6	6	1	Yes
6	6	2	,
6	6	3	the
6	6	4	kitchen
6	6	5	layout
6	6	6	proved
6	6	7	to
6	6	8	be
6	6	9	tricky
6	6	10	,
6	6	11	but
6	6	12	I
6	6	13	managed
6	6	14	to
6	6	15	make
6	6	16	it
6	6	17	functional
6	6	18	with
6	6	19	some
6	6	20	help
6	6	21	.
			
6	7	1	It
6	7	2	's
6	7	3	great
6	7	4	to
6	7	5	hear
6	7	6	that
6	7	7	you
6	7	8	are
6	7	9	settling
6	7	10	in
6	7	11	well
6	7	12	overall
6	7	13	.
			
6	8	1	Thank
6	8	2	you
6	8	3	,
6	8	4	Sarah
6	8	5	.
6	8	6	It
6	8	7	feels
6	8	8	nice
6	8	9	to
6	8	10	have
6	8	11	a
6	8	12	place
6	8	13	I
6	8	14	can
6	8	15	truly
6	8	16	call
6	8	17	home
			
			
7	1	1	How
7	1	2	has
7	1	3	your
7	1	4	day
7	1	5	been
7	1	6	so
7	1	7	far
7	1	8	?
			
7	2	1	I
7	2	2	woke
7	2	3	up
7	2	4	early
7	2	5	and
7	2	6	watered
7	2	7	my
7	2	8	plants
7	2	9	this
7	2	10	morning
7	2	11	.
			
7	3	1	That
7	3	2	's
7	3	3	wonderful
7	3	4	!
7	3	5	Do
7	3	6	you
7	3	7	have
7	3	8	many
7	3	9	plants
7	3	10	in
7	3	11	your
7	3	12	home
7	3	13	?
			
7	4	1	Oh
7	4	2	yes
7	4	3	,
7	4	4	I
7	4	5	love
7	4	6	having
7	4	7	a
7	4	8	lot
7	4	9	of
7	4	10	plants
7	4	11	around
7	4	12	.
			
7	5	1	When
7	5	2	did
7	5	3	you
7	5	4	start
7	5	5	growing
7	5	6	plants
7	5	7	at
7	5	8	home
7	5	9	?
			
7	6	1	It
7	6	2	's
7	6	3	been
7	6	4	a
7	6	5	few
7	6	6	years
7	6	7	now
7	6	8	since
7	6	9	I
7	6	10	began
7	6	11	collecting
7	6	12	them
7	6	13	.
			
7	7	1	It
7	7	2	must
7	7	3	be
7	7	4	nice
7	7	5	to
7	7	6	have
7	7	7	all
7	7	8	that
7	7	9	greenery
7	7	10	indoors
7	7	11	.
			
7	8	1	It
7	8	2	truly
7	8	3	does
7	8	4	liven
7	8	5	up
7	8	6	the
7	8	7	space
7	8	8	and
7	8	9	brings
7	8	10	a
7	8	11	sense
7	8	12	of
7	8	13	calmness
7	8	14	.
			
			
8	1	1	How
8	1	2	was
8	1	3	your
8	1	4	day
8	1	5	today
8	1	6	?
			
8	2	1	Oh
8	2	2	,
8	2	3	quite
8	2	4	busy
8	2	5	.
8	2	6	I
8	2	7	had
8	2	8	to
8	2	9	water
8	2	10	my
8	2	11	plants
8	2	12	this
8	2	13	morning
8	2	14	.
			
8	3	1	And
8	3	2	when
8	3	3	do
8	3	4	you
8	3	5	usually
8	3	6	do
8	3	7	your
8	3	8	grocery
8	3	9	shopping
8	3	10	?
			
8	4	1	I
8	4	2	like
8	4	3	to
8	4	4	go
8	4	5	on
8	4	6	Saturdays
8	4	7	,
8	4	8	it
8	4	9	's
8	4	10	less
8	4	11	crowded
8	4	12	then
8	4	13	.
			
8	5	1	Sounds
8	5	2	nice
8	5	3	.
8	5	4	Do
8	5	5	you
8	5	6	cook
8	5	7	dinner
8	5	8	every
8	5	9	day
8	5	10	?
			
8	6	1	Yes
8	6	2	,
8	6	3	I
8	6	4	prepare
8	6	5	something
8	6	6	simple
8	6	7	every
8	6	8	evening
8	6	9	.
			
8	7	1	What
8	7	2	about
8	7	3	doing
8	7	4	laundry
8	7	5	,
8	7	6	is
8	7	7	it
8	7	8	a
8	7	9	weekly
8	7	10	task
8	7	11	for
8	7	12	you
8	7	13	?
			
8	8	1	Yes
8	8	2	,
8	8	3	I
8	8	4	do
8	8	5	it
8	8	6	every
8	8	7	Sunday
8	8	8	morning
8	8	9	.
8	8	10	It
8	8	11	's
8	8	12	part
8	8	13	of
8	8	14	my
8	8	15	routine
8	8	16	.
			
			
9	1	1	How
9	1	2	was
9	1	3	your
9	1	4	day
9	1	5	today
9	1	6	?
			
9	2	1	It
9	2	2	was
9	2	3	good
9	2	4	.
9	2	5	I
9	2	6	spent
9	2	7	the
9	2	8	morning
9	2	9	cleaning
9	2	10	the
9	2	11	house
9	2	12	.
			
9	3	1	When
9	3	2	was
9	3	3	the
9	3	4	last
9	3	5	time
9	3	6	you
9	3	7	did
9	3	8	a
9	3	9	deep
9	3	10	clean
9	3	11	of
9	3	12	your
9	3	13	house
9	3	14	?
			
9	4	1	I
9	4	2	usually
9	4	3	do
9	4	4	it
9	4	5	every
9	4	6	few
9	4	7	weeks
9	4	8	.
			
9	5	1	How
9	5	2	do
9	5	3	you
9	5	4	manage
9	5	5	to
9	5	6	keep
9	5	7	everything
9	5	8	organized
9	5	9	?
			
9	6	1	I
9	6	2	have
9	6	3	a
9	6	4	routine
9	6	5	that
9	6	6	helps
9	6	7	me
9	6	8	stay
9	6	9	on
9	6	10	top
9	6	11	of
9	6	12	things
9	6	13	.
			
9	7	1	That
9	7	2	's
9	7	3	great
9	7	4	to
9	7	5	hear
9	7	6	.
9	7	7	Did
9	7	8	you
9	7	9	need
9	7	10	any
9	7	11	help
9	7	12	with
9	7	13	the
9	7	14	cleaning
9	7	15	today
9	7	16	?
			
9	8	1	No
9	8	2	,
9	8	3	I
9	8	4	'm
9	8	5	fine
9	8	6	managing
9	8	7	it
9	8	8	on
9	8	9	my
9	8	10	own
9	8	11	.
			
9	9	1	It
9	9	2	's
9	9	3	impressive
9	9	4	how
9	9	5	you
9	9	6	handle
9	9	7	everything
9	9	8	by
9	9	9	yourself
9	9	10	.
			
			
10	1	1	How
10	1	2	was
10	1	3	your
10	1	4	day
10	1	5	today
10	1	6	?
			
10	2	1	It
10	2	2	was
10	2	3	quite
10	2	4	eventful
10	2	5	.
10	2	6	I
10	2	7	finally
10	2	8	finished
10	2	9	reorganizing
10	2	10	my
10	2	11	living
10	2	12	room
10	2	13	.
			
10	3	1	That
10	3	2	's
10	3	3	great
10	3	4	!
10	3	5	When
10	3	6	did
10	3	7	you
10	3	8	start
10	3	9	this
10	3	10	project
10	3	11	?
			
10	4	1	I
10	4	2	started
10	4	3	it
10	4	4	last
10	4	5	week
10	4	6	,
10	4	7	it
10	4	8	took
10	4	9	longer
10	4	10	than
10	4	11	expected
10	4	12	.
			
10	5	1	Did
10	5	2	you
10	5	3	rearrange
10	5	4	the
10	5	5	furniture
10	5	6	as
10	5	7	well
10	5	8	?
			
10	6	1	Yes
10	6	2	,
10	6	3	I
10	6	4	did
10	6	5	.
10	6	6	It
10	6	7	was
10	6	8	quite
10	6	9	a
10	6	10	task
10	6	11	,
10	6	12	but
10	6	13	it
10	6	14	looks
10	6	15	much
10	6	16	better
10	6	17	now
10	6	18	.
			
10	7	1	Are
10	7	2	you
10	7	3	planning
10	7	4	to
10	7	5	tackle
10	7	6	any
10	7	7	other
10	7	8	rooms
10	7	9	next
10	7	10	?
			
10	8	1	I
10	8	2	'm
10	8	3	thinking
10	8	4	about
10	8	5	redecorating
10	8	6	the
10	8	7	bedroom
10	8	8	next
10	8	9	,
10	8	10	maybe
10	8	11	next
10	8	12	month
10	8	13	.
			
10	9	1	That
10	9	2	sounds
10	9	3	exciting
10	9	4	,
10	9	5	I
10	9	6	ca
10	9	7	n't
10	9	8	wait
10	9	9	to
10	9	10	see
10	9	11	the
10	9	12	end
10	9	13	result
10	9	14	!
			
			
11	1	1	How
11	1	2	was
11	1	3	your
11	1	4	day
11	1	5	today
11	1	6	?
11	1	7	Anything
11	1	8	interesting
11	1	9	happen
11	1	10	at
11	1	11	home
11	1	12	?
			
11	2	1	Oh
11	2	2	,
11	2	3	I
11	2	4	had
11	2	5	a
11	2	6	busy
11	2	7	day
11	2	8	!
11	2	9	I
11	2	10	finally
11	2	11	organized
11	2	12	my
11	2	13	closet
11	2	14	and
11	2	15	got
11	2	16	rid
11	2	17	of
11	2	18	old
11	2	19	clothes
11	2	20	.
			
11	3	1	That
11	3	2	's
11	3	3	great
11	3	4	!
11	3	5	How
11	3	6	did
11	3	7	you
11	3	8	decide
11	3	9	which
11	3	10	clothes
11	3	11	to
11	3	12	keep
11	3	13	and
11	3	14	which
11	3	15	to
11	3	16	donate
11	3	17	?
			
11	4	1	I
11	4	2	picked
11	4	3	the
11	4	4	ones
11	4	5	that
11	4	6	I
11	4	7	have
11	4	8	n't
11	4	9	worn
11	4	10	in
11	4	11	over
11	4	12	a
11	4	13	year
11	4	14	to
11	4	15	donate
11	4	16	.
			
11	5	1	Smart
11	5	2	choice
11	5	3	!
11	5	4	Did
11	5	5	you
11	5	6	tackle
11	5	7	any
11	5	8	other
11	5	9	chores
11	5	10	today
11	5	11	?
			
11	6	1	Yes
11	6	2	,
11	6	3	I
11	6	4	also
11	6	5	cleaned
11	6	6	out
11	6	7	the
11	6	8	pantry
11	6	9	and
11	6	10	restocked
11	6	11	it
11	6	12	with
11	6	13	fresh
11	6	14	groceries
11	6	15	.
			
11	7	1	Sounds
11	7	2	like
11	7	3	you
11	7	4	were
11	7	5	quite
11	7	6	productive
11	7	7	!
11	7	8	When
11	7	9	do
11	7	10	you
11	7	11	usually
11	7	12	prefer
11	7	13	doing
11	7	14	these
11	7	15	tasks
11	7	16	?
			
11	8	1	I
11	8	2	usually
11	8	3	set
11	8	4	aside
11	8	5	time
11	8	6	on
11	8	7	weekends
11	8	8	to
11	8	9	catch
11	8	10	up
11	8	11	on
11	8	12	chores
11	8	13	like
11	8	14	these
11	8	15	.
			
			
12	1	1	How
12	1	2	was
12	1	3	your
12	1	4	day
12	1	5	today
12	1	6	,
12	1	7	any
12	1	8	interesting
12	1	9	thing
12	1	10	happened
12	1	11	?
			
12	2	1	Oh
12	2	2	,
12	2	3	just
12	2	4	the
12	2	5	regular
12	2	6	routine
12	2	7	.
			
12	3	1	Did
12	3	2	you
12	3	3	manage
12	3	4	to
12	3	5	complete
12	3	6	your
12	3	7	household
12	3	8	chores
12	3	9	today
12	3	10	?
			
12	4	1	Yes
12	4	2	,
12	4	3	I
12	4	4	did
12	4	5	some
12	4	6	cooking
12	4	7	and
12	4	8	laundry
12	4	9	in
12	4	10	the
12	4	11	afternoon
12	4	12	.
			
12	5	1	When
12	5	2	do
12	5	3	you
12	5	4	usually
12	5	5	find
12	5	6	time
12	5	7	to
12	5	8	do
12	5	9	the
12	5	10	household
12	5	11	chores
12	5	12	?
			
12	6	1	I
12	6	2	like
12	6	3	to
12	6	4	do
12	6	5	them
12	6	6	in
12	6	7	the
12	6	8	afternoon
12	6	9	when
12	6	10	it
12	6	11	's
12	6	12	quieter
12	6	13	.
			
12	7	1	That
12	7	2	sounds
12	7	3	like
12	7	4	a
12	7	5	good
12	7	6	plan
12	7	7	.
12	7	8	Do
12	7	9	you
12	7	10	follow
12	7	11	a
12	7	12	specific
12	7	13	schedule
12	7	14	for
12	7	15	your
12	7	16	domestic
12	7	17	tasks
12	7	18	?
			
12	8	1	No
12	8	2	,
12	8	3	I
12	8	4	just
12	8	5	try
12	8	6	to
12	8	7	fit
12	8	8	them
12	8	9	in
12	8	10	based
12	8	11	on
12	8	12	how
12	8	13	I
12	8	14	'm
12	8	15	feeling
12	8	16	that
12	8	17	day
12	8	18	.
			
12	9	1	It
12	9	2	's
12	9	3	nice
12	9	4	that
12	9	5	you
12	9	6	have
12	9	7	some
12	9	8	flexibility
12	9	9	with
12	9	10	your
12	9	11	routine
12	9	12	.
			
			
13	1	1	How
13	1	2	has
13	1	3	your
13	1	4	day
13	1	5	been
13	1	6	so
13	1	7	far
13	1	8	?
			
13	2	1	I
13	2	2	woke
13	2	3	up
13	2	4	early
13	2	5	to
13	2	6	water
13	2	7	my
13	2	8	plants
13	2	9	in
13	2	10	the
13	2	11	garden
13	2	12	.
			
13	3	1	That
13	3	2	sounds
13	3	3	refreshing
13	3	4	!
13	3	5	When
13	3	6	did
13	3	7	you
13	3	8	start
13	3	9	gardening
13	3	10	?
			
13	4	1	I
13	4	2	've
13	4	3	been
13	4	4	gardening
13	4	5	for
13	4	6	over
13	4	7	30
13	4	8	years
13	4	9	now
13	4	10	.
			
13	5	1	Do
13	5	2	you
13	5	3	have
13	5	4	a
13	5	5	favorite
13	5	6	plant
13	5	7	in
13	5	8	your
13	5	9	garden
13	5	10	?
			
13	6	1	Yes
13	6	2	,
13	6	3	my
13	6	4	rose
13	6	5	bushes
13	6	6	always
13	6	7	brighten
13	6	8	up
13	6	9	my
13	6	10	day
13	6	11	.
			
13	7	1	How
13	7	2	often
13	7	3	do
13	7	4	you
13	7	5	spend
13	7	6	time
13	7	7	taking
13	7	8	care
13	7	9	of
13	7	10	your
13	7	11	plants
13	7	12	?
			
13	8	1	I
13	8	2	try
13	8	3	to
13	8	4	at
13	8	5	least
13	8	6	visit
13	8	7	my
13	8	8	garden
13	8	9	every
13	8	10	morning
13	8	11	and
13	8	12	evening
13	8	13	.
			
13	9	1	It
13	9	2	must
13	9	3	be
13	9	4	therapeutic
13	9	5	to
13	9	6	tend
13	9	7	to
13	9	8	your
13	9	9	garden
13	9	10	regularly
13	9	11	.
			
			
14	1	1	How
14	1	2	was
14	1	3	your
14	1	4	day
14	1	5	,
14	1	6	did
14	1	7	you
14	1	8	do
14	1	9	anything
14	1	10	exciting
14	1	11	?
			
14	2	1	I
14	2	2	cleaned
14	2	3	and
14	2	4	reorganized
14	2	5	the
14	2	6	living
14	2	7	room
14	2	8	this
14	2	9	morning
14	2	10	.
			
14	3	1	That
14	3	2	sounds
14	3	3	like
14	3	4	a
14	3	5	good
14	3	6	use
14	3	7	of
14	3	8	time
14	3	9	.
14	3	10	When
14	3	11	do
14	3	12	you
14	3	13	usually
14	3	14	do
14	3	15	your
14	3	16	cleaning
14	3	17	?
			
14	4	1	I
14	4	2	like
14	4	3	to
14	4	4	clean
14	4	5	in
14	4	6	the
14	4	7	early
14	4	8	mornings
14	4	9	when
14	4	10	it
14	4	11	's
14	4	12	quiet
14	4	13	.
			
14	5	1	Do
14	5	2	you
14	5	3	usually
14	5	4	do
14	5	5	deep
14	5	6	cleanings
14	5	7	like
14	5	8	today
14	5	9	or
14	5	10	just
14	5	11	regular
14	5	12	tidy
14	5	13	-
14	5	14	ups
14	5	15	?
			
14	6	1	Today
14	6	2	was
14	6	3	a
14	6	4	bit
14	6	5	more
14	6	6	involved
14	6	7	than
14	6	8	my
14	6	9	usual
14	6	10	quick
14	6	11	tidy
14	6	12	-
14	6	13	ups
14	6	14	.
			
14	7	1	I
14	7	2	bet
14	7	3	the
14	7	4	living
14	7	5	room
14	7	6	looks
14	7	7	great
14	7	8	now
14	7	9	after
14	7	10	all
14	7	11	that
14	7	12	effort
14	7	13	.
			
14	8	1	Yes
14	8	2	,
14	8	3	feels
14	8	4	good
14	8	5	to
14	8	6	have
14	8	7	a
14	8	8	clean
14	8	9	and
14	8	10	organized
14	8	11	space
14	8	12	.
			
			
15	1	1	How
15	1	2	are
15	1	3	you
15	1	4	feeling
15	1	5	today
15	1	6	?
			
15	2	1	I
15	2	2	managed
15	2	3	to
15	2	4	rearrange
15	2	5	my
15	2	6	living
15	2	7	room
15	2	8	furniture
15	2	9	yesterday
15	2	10	.
			
15	3	1	That
15	3	2	sounds
15	3	3	like
15	3	4	a
15	3	5	lot
15	3	6	of
15	3	7	work
15	3	8	.
15	3	9	When
15	3	10	did
15	3	11	you
15	3	12	start
15	3	13	?
			
15	4	1	I
15	4	2	started
15	4	3	in
15	4	4	the
15	4	5	morning
15	4	6	and
15	4	7	finished
15	4	8	by
15	4	9	the
15	4	10	afternoon
15	4	11	.
			
15	5	1	Did
15	5	2	you
15	5	3	move
15	5	4	everything
15	5	5	by
15	5	6	yourself
15	5	7	?
			
15	6	1	No
15	6	2	,
15	6	3	my
15	6	4	grandkids
15	6	5	came
15	6	6	over
15	6	7	to
15	6	8	help
15	6	9	with
15	6	10	the
15	6	11	heavy
15	6	12	lifting
15	6	13	.
			
15	7	1	That
15	7	2	was
15	7	3	nice
15	7	4	of
15	7	5	them
15	7	6	.
15	7	7	How
15	7	8	does
15	7	9	the
15	7	10	living
15	7	11	room
15	7	12	look
15	7	13	now
15	7	14	?
			
15	8	1	It
15	8	2	looks
15	8	3	more
15	8	4	spacious
15	8	5	and
15	8	6	cozy
15	8	7	.
15	8	8	I
15	8	9	can
15	8	10	now
15	8	11	relax
15	8	12	and
15	8	13	watch
15	8	14	TV
15	8	15	comfortably
15	8	16	.
			
			
16	1	1	How
16	1	2	do
16	1	3	you
16	1	4	usually
16	1	5	manage
16	1	6	housekeeping
16	1	7	tasks
16	1	8	,
16	1	9	like
