conversation	sent_id	token_id	token
2	3	14	the
2	3	15	chair
2	3	16	?
			
2	4	1	It
2	4	2	happens
2	4	3	mostly
2	4	4	in
2	4	5	the
2	4	6	morning
2	4	7	when
2	4	8	my
2	4	9	joints
2	4	10	are
2	4	11	stiff
2	4	12	.
			
2	5	1	Have
2	5	2	you
2	5	3	tried
2	5	4	doing
2	5	5	any
2	5	6	light
2	5	7	stretching
2	5	8	exercises
2	5	9	to
2	5	10	help
2	5	11	with
2	5	12	that
2	5	13	?
			
2	6	1	Yes
2	6	2	,
2	6	3	but
2	6	4	still
2	6	5	find
2	6	6	it
2	6	7	difficult
2	6	8	to
2	6	9	get
2	6	10	up
2	6	11	and
2	6	12	move
2	6	13	around
2	6	14	quickly
2	6	15	.
			
2	7	1	I
2	7	2	see
2	7	3	.
2	7	4	Do
2	7	5	you
2	7	6	notice
2	7	7	any
2	7	8	improvement
2	7	9	throughout
2	7	10	the
2	7	11	day
2	7	12	as
2	7	13	you
2	7	14	continue
2	7	15	to
2	7	16	move
2	7	17	around
2	7	18	?
			
2	8	1	Yes
2	8	2	,
2	8	3	as
2	8	4	the
2	8	5	day
2	8	6	goes
2	8	7	on
2	8	8	,
2	8	9	it
2	8	10	becomes
2	8	11	easier
2	8	12	for
2	8	13	me
2	8	14	to
2	8	15	move
2	8	16	from
2	8	17	place
2	8	18	to
2	8	19	place
2	8	20	.
			
			
3	1	1	How
3	1	2	do
3	1	3	you
3	1	4	manage
3	1	5	to
3	1	6	get
3	1	7	up
3	1	8	in
3	1	9	the
3	1	10	morning
3	1	11	?
			
3	2	1	Well
3	2	2	,
3	2	3	I
3	2	4	usually
3	2	5	sit
3	2	6	up
3	2	7	on
3	2	8	the
3	2	9	edge
3	2	10	of
3	2	11	the
3	2	12	bed
3	2	13	and
3	2	14	use
3	2	15	my
3	2	16	walker
3	2	17	to
3	2	18	stand
3	2	19	up
3	2	20	.
			
3	3	1	Do
3	3	2	you
3	3	3	also
3	3	4	have
3	3	5	difficulty
3	3	6	with
3	3	7	getting
3	3	8	out
3	3	9	of
3	3	10	a
3	3	11	car
3	3	12	?
			
3	4	1	Yes
3	4	2	,
3	4	3	I
3	4	4	find
3	4	5	it
3	4	6	challenging
3	4	7	to
3	4	8	turn
3	4	9	and
3	4	10	lift
3	4	11	myself
3	4	12	out
3	4	13	of
3	4	14	the
3	4	15	seat
3	4	16	.
			
3	5	1	What
3	5	2	about
3	5	3	walking
3	5	4	around
3	5	5	the
3	5	6	house
3	5	7	?
			
3	6	1	I
3	6	2	usually
3	6	3	use
3	6	4	a
3	6	5	cane
3	6	6	for
3	6	7	support
3	6	8	,
3	6	9	mainly
3	6	10	on
3	6	11	days
3	6	12	when
3	6	13	my
3	6	14	knees
3	6	15	are
3	6	16	acting
3	6	17	up
3	6	18	.
			
3	7	1	How
3	7	2	do
3	7	3	you
3	7	4	handle
3	7	5	stairs
3	7	6	at
3	7	7	your
3	7	8	place
3	7	9	?
			
3	8	1	It
3	8	2	's
3	8	3	tough
3	8	4	.
3	8	5	I
3	8	6	take
3	8	7	one
3	8	8	step
3	8	9	at
3	8	10	a
3	8	11	time
3	8	12	and
3	8	13	hold
3	8	14	onto
3	8	15	the
3	8	16	rail
3	8	17	tightly
3	8	18	.
			
3	9	1	Have
3	9	2	you
3	9	3	considered
3	9	4	any
3	9	5	aids
3	9	6	for
3	9	7	more
3	9	8	independence
3	9	9	?
			
3	10	1	Yes
3	10	2	,
3	10	3	I
3	10	4	've
3	10	5	been
3	10	6	thinking
3	10	7	of
3	10	8	getting
3	10	9	a
			
			
4	1	1	How
4	1	2	are
4	1	3	you
4	1	4	feeling
4	1	5	today
4	1	6	?
			
4	2	1	Oh
4	2	2	,
4	2	3	not
4	2	4	so
4	2	5	good
4	2	6	.
4	2	7	I
4	2	8	struggle
4	2	9	with
4	2	10	getting
4	2	11	up
4	2	12	from
4	2	13	the
4	2	14	chair
4	2	15	in
4	2	16	the
4	2	17	mornings
4	2	18	.
			
4	3	1	I
4	3	2	see
4	3	3	.
4	3	4	When
4	3	5	do
4	3	6	you
4	3	7	usually
4	3	8	have
4	3	9	this
4	3	10	difficulty
4	3	11	?
			
4	4	1	It
4	4	2	happens
4	4	3	mostly
4	4	4	when
4	4	5	I
4	4	6	wake
4	4	7	up
4	4	8	with
4	4	9	stiff
4	4	10	joints
4	4	11	.
			
4	5	1	Do
4	5	2	you
4	5	3	have
4	5	4	any
4	5	5	routines
4	5	6	or
4	5	7	techniques
4	5	8	to
4	5	9	make
4	5	10	it
4	5	11	easier
4	5	12	?
			
4	6	1	Yes
4	6	2	,
4	6	3	stretching
4	6	4	and
4	6	5	warm
4	6	6	-
4	6	7	up
4	6	8	exercises
4	6	9	help
4	6	10	to
4	6	11	some
4	6	12	extent
4	6	13	.
			
4	7	1	That
4	7	2	's
4	7	3	good
4	7	4	to
4	7	5	hear
4	7	6	.
4	7	7	Is
4	7	8	there
4	7	9	any
4	7	10	specific
4	7	11	time
4	7	12	when
4	7	13	this
4	7	14	happens
4	7	15	?
			
4	8	1	It
4	8	2	's
4	8	3	usually
4	8	4	worse
4	8	5	after
4	8	6	a
4	8	7	restless
4	8	8	night
4	8	9	's
4	8	10	sleep
4	8	11	.
			
			
5	1	1	How
5	1	2	was
5	1	3	your
5	1	4	day
5	1	5	today
5	1	6	?
			
5	2	1	It
5	2	2	was
5	2	3	a
5	2	4	bit
5	2	5	challenging
5	2	6	.
			
5	3	1	Did
5	3	2	you
5	3	3	have
5	3	4	any
5	3	5	difficulty
5	3	6	moving
5	3	7	around
5	3	8	?
			
5	4	1	Yes
5	4	2	,
5	4	3	getting
5	4	4	up
5	4	5	from
5	4	6	my
5	4	7	chair
5	4	8	is
5	4	9	getting
5	4	10	harder
5	4	11	.
			
5	5	1	When
5	5	2	do
5	5	3	you
5	5	4	usually
5	5	5	struggle
5	5	6	with
5	5	7	that
5	5	8	?
			
5	6	1	Mainly
5	6	2	after
5	6	3	sitting
5	6	4	for
5	6	5	a
5	6	6	long
5	6	7	time
5	6	8	.
			
5	7	1	Have
5	7	2	you
5	7	3	considered
5	7	4	using
5	7	5	any
5	7	6	aids
5	7	7	for
5	7	8	support
5	7	9	?
			
5	8	1	Yes
5	8	2	,
5	8	3	my
5	8	4	doctor
5	8	5	recommended
5	8	6	a
5	8	7	walker
5	8	8	for
5	8	9	stability
5	8	10	.
			
			
6	1	1	How
6	1	2	do
6	1	3	you
6	1	4	manage
6	1	5	to
6	1	6	get
6	1	7	from
6	1	8	the
6	1	9	living
6	1	10	room
6	1	11	to
6	1	12	the
6	1	13	bedroom
6	1	14	every
6	1	15	day
6	1	16	?
			
6	2	1	I
6	2	2	use
6	2	3	my
6	2	4	walker
6	2	5	to
6	2	6	move
6	2	7	slowly
6	2	8	and
6	2	9	steadily
6	2	10	across
6	2	11	the
6	2	12	house
6	2	13	.
			
6	3	1	Do
6	3	2	you
6	3	3	find
6	3	4	it
6	3	5	easier
6	3	6	to
6	3	7	get
6	3	8	up
6	3	9	from
6	3	10	sitting
6	3	11	or
6	3	12	standing
6	3	13	?
			
6	4	1	Standing
6	4	2	up
6	4	3	from
6	4	4	sitting
6	4	5	is
6	4	6	more
6	4	7	challenging
6	4	8	for
6	4	9	me
6	4	10	.
			
6	5	1	How
6	5	2	about
6	5	3	lying
6	5	4	down
6	5	5	on
6	5	6	the
6	5	7	bed
6	5	8	?
6	5	9	Is
6	5	10	it
6	5	11	comfortable
6	5	12	for
6	5	13	you
6	5	14	?
			
6	6	1	It
6	6	2	takes
6	6	3	me
6	6	4	a
6	6	5	bit
6	6	6	of
6	6	7	effort
6	6	8	to
6	6	9	lie
6	6	10	down
6	6	11	comfortably
6	6	12	,
6	6	13	but
6	6	14	I
6	6	15	manage
6	6	16	.
			
6	7	1	Moving
6	7	2	around
6	7	3	the
6	7	4	house
6	7	5	must
6	7	6	require
6	7	7	some
6	7	8	strength
6	7	9	,
6	7	10	right
6	7	11	?
			
6	8	1	Indeed
6	8	2	,
6	8	3	I
6	8	4	do
6	8	5	my
6	8	6	best
6	8	7	to
6	8	8	maintain
6	8	9	my
6	8	10	strength
6	8	11	and
6	8	12	keep
6	8	13	moving
6	8	14	.
			
6	9	1	Have
6	9	2	you
6	9	3	found
6	9	4	any
6	9	5	tricks
6	9	6	that
6	9	7	make
6	9	8	moving
6	9	9	easier
6	9	10	for
6	9	11	you
6	9	12	?
			
6	10	1	Yes
6	10	2	,
6	10	3	using
6	10	4	handrails
6	10	5	and
6	10	6	taking
			
			
7	1	1	When
7	1	2	do
7	1	3	you
7	1	4	usually
7	1	5	feel
7	1	6	most
7	1	7	comfortable
7	1	8	in
7	1	9	terms
7	1	10	of
7	1	11	your
7	1	12	mobility
7	1	13	during
7	1	14	the
7	1	15	day
7	1	16	?
			
7	2	1	In
7	2	2	the
7	2	3	morning
7	2	4	,
7	2	5	after
7	2	6	some
7	2	7	stretching
7	2	8	,
7	2	9	I
7	2	10	feel
7	2	11	more
7	2	12	ease
7	2	13	moving
7	2	14	around
7	2	15	.
			
7	3	1	Do
7	3	2	you
7	3	3	face
7	3	4	any
7	3	5	challenges
7	3	6	when
7	3	7	getting
7	3	8	up
7	3	9	from
7	3	10	a
7	3	11	chair
7	3	12	or
7	3	13	sitting
7	3	14	down
7	3	15	?
			
7	4	1	Yes
7	4	2	,
7	4	3	moving
7	4	4	slowly
7	4	5	and
7	4	6	taking
7	4	7	breaks
7	4	8	makes
7	4	9	it
7	4	10	easier
7	4	11	.
			
7	5	1	How
7	5	2	about
7	5	3	transferring
7	5	4	from
7	5	5	one
7	5	6	place
7	5	7	to
7	5	8	another
7	5	9	,
7	5	10	do
7	5	11	you
7	5	12	find
7	5	13	that
7	5	14	task
7	5	15	difficult
7	5	16	?
			
7	6	1	Sometimes
7	6	2	transferring
7	6	3	to
7	6	4	higher
7	6	5	surfaces
7	6	6	can
7	6	7	be
7	6	8	challenging
7	6	9	.
			
7	7	1	What
7	7	2	about
7	7	3	remaining
7	7	4	standing
7	7	5	for
7	7	6	a
7	7	7	long
7	7	8	time
7	7	9	,
7	7	10	how
7	7	11	does
7	7	12	that
7	7	13	affect
7	7	14	you
7	7	15	?
			
7	8	1	I
7	8	2	tend
7	8	3	to
7	8	4	get
7	8	5	fatigued
7	8	6	if
7	8	7	I
7	8	8	stand
7	8	9	for
7	8	10	a
7	8	11	prolonged
7	8	12	period
7	8	13	.
			
7	9	1	How
7	9	2	do
7	9	3	you
7	9	4	manage
7	9	5	moving
7	9	6	around
7	9	7	when
7	9	8	you
7	9	9	're
7	9	10	feeling
7	9	11	fatig
			
			
8	1	1	How
8	1	2	are
8	1	3	you
8	1	4	feeling
8	1	5	today
8	1	6	?
			
8	2	1	I
8	2	2	've
8	2	3	been
8	2	4	struggling
8	2	5	to
8	2	6	get
8	2	7	up
8	2	8	from
8	2	9	my
8	2	10	chair
8	2	11	.
			
8	3	1	When
8	3	2	does
8	3	3	that
8	3	4	usually
8	3	5	happen
8	3	6	?
			
8	4	1	In
8	4	2	the
8	4	3	afternoon
8	4	4	after
8	4	5	sitting
8	4	6	for
8	4	7	a
8	4	8	while
8	4	9	.
			
8	5	1	Have
8	5	2	you
8	5	3	tried
8	5	4	any
8	5	5	techniques
8	5	6	to
8	5	7	make
8	5	8	it
8	5	9	easier
8	5	10	?
			
8	6	1	Yes
8	6	2	,
8	6	3	I
8	6	4	've
8	6	5	been
8	6	6	doing
8	6	7	some
8	6	8	stretching
8	6	9	exercises
8	6	10	.
			
8	7	1	That
8	7	2	's
8	7	3	great
8	7	4	!
8	7	5	How
8	7	6	are
8	7	7	those
8	7	8	exercises
8	7	9	helping
8	7	10	you
8	7	11	?
			
8	8	1	They
8	8	2	make
8	8	3	it
8	8	4	a
8	8	5	bit
8	8	6	easier
8	8	7	to
8	8	8	stand
8	8	9	up
8	8	10	.
			
			
9	1	1	How
9	1	2	do
9	1	3	you
9	1	4	usually
9	1	5	get
9	1	6	up
9	1	7	from
9	1	8	a
9	1	9	chair
9	1	10	to
9	1	11	go
9	1	12	to
9	1	13	bed
9	1	14	,
9	1	15	around
9	1	16	what
9	1	17	time
9	1	18	?
			
9	2	1	I
9	2	2	usually
9	2	3	get
9	2	4	up
9	2	5	around
9	2	6	10
9	2	7	pm
9	2	8	by
9	2	9	pushing
9	2	10	off
9	2	11	the
9	2	12	chair
9	2	13	armrests
9	2	14	.
			
9	3	1	And
9	3	2	how
9	3	3	do
9	3	4	you
9	3	5	find
9	3	6	getting
9	3	7	into
9	3	8	or
9	3	9	out
9	3	10	of
9	3	11	sitting
9	3	12	during
9	3	13	the
9	3	14	day
9	3	15	?
			
9	4	1	It
9	4	2	's
9	4	3	easier
9	4	4	in
9	4	5	the
9	4	6	mornings
9	4	7	when
9	4	8	my
9	4	9	joints
9	4	10	are
9	4	11	n't
9	4	12	as
9	4	13	stiff
9	4	14	.
			
9	5	1	What
9	5	2	about
9	5	3	your
9	5	4	ability
9	5	5	to
9	5	6	maintain
9	5	7	seated
9	5	8	for
9	5	9	long
9	5	10	periods
9	5	11	?
			
9	6	1	It
9	6	2	gets
9	6	3	uncomfortable
9	6	4	after
9	6	5	a
9	6	6	while
9	6	7	,
9	6	8	I
9	6	9	need
9	6	10	to
9	6	11	shift
9	6	12	position
9	6	13	.
			
9	7	1	How
9	7	2	do
9	7	3	you
9	7	4	usually
9	7	5	transfer
9	7	6	yourself
9	7	7	from
9	7	8	your
9	7	9	chair
9	7	10	to
9	7	11	the
9	7	12	walker
9	7	13	?
			
9	8	1	I
9	8	2	slide
9	8	3	to
9	8	4	the
9	8	5	edge
9	8	6	and
9	8	7	push
9	8	8	myself
9	8	9	up
9	8	10	slowly
9	8	11	with
9	8	12	help
9	8	13	from
9	8	14	the
9	8	15	walker
9	8	16	.
			
9	9	1	That
9	9	2	sounds
9	9	3	like
9	9	4	a
9	9	5	thoughtful
9	9	6	approach
9	9	7	to
9	9	8	support
9	9	9	your
9	9	10	mobility
9	9	11	,
			
			
10	1	1	How
10	1	2	do
10	1	3	you
10	1	4	manage
10	1	5	getting
10	1	6	up
10	1	7	from
10	1	8	a
10	1	9	chair
10	1	10	in
10	1	11	the
10	1	12	morning
10	1	13	?
			
10	2	1	It
10	2	2	's
10	2	3	a
10	2	4	gradual
10	2	5	process
10	2	6	.
10	2	7	I
10	2	8	use
10	2	9	the
10	2	10	armrest
10	2	11	to
10	2	12	push
10	2	13	myself
10	2	14	up
10	2	15	slowly
10	2	16	.
			
10	3	1	Do
10	3	2	you
10	3	3	experience
10	3	4	any
10	3	5	difficulties
10	3	6	when
10	3	7	transferring
10	3	8	from
10	3	9	sitting
10	3	10	to
10	3	11	standing
10	3	12	?
			
10	4	1	Yes
10	4	2	,
10	4	3	I
10	4	4	often
10	4	5	feel
10	4	6	a
10	4	7	bit
10	4	8	unsteady
10	4	9	and
10	4	10	need
10	4	11	to
10	4	12	take
10	4	13	my
10	4	14	time
10	4	15	.
			
10	5	1	How
10	5	2	about
10	5	3	getting
10	5	4	into
10	5	5	bed
10	5	6	at
10	5	7	night
10	5	8	,
10	5	9	is
10	5	10	it
10	5	11	challenging
10	5	12	for
10	5	13	you
10	5	14	?
			
10	6	1	It
10	6	2	can
10	6	3	be
10	6	4	.
10	6	5	I
10	6	6	hold
10	6	7	onto
10	6	8	the
10	6	9	bed
10	6	10	frame
10	6	11	and
10	6	12	lower
10	6	13	myself
10	6	14	carefully
10	6	15	.
			
10	7	1	Is
10	7	2	maintaining
10	7	3	a
10	7	4	seated
10	7	5	position
10	7	6	comfortable
10	7	7	for
10	7	8	you
10	7	9	during
10	7	10	the
10	7	11	day
10	7	12	?
			
10	8	1	It
10	8	2	's
10	8	3	quite
10	8	4	exhausting
10	8	5	,
10	8	6	I
10	8	7	try
10	8	8	to
10	8	9	shift
10	8	10	my
10	8	11	position
10	8	12	occasionally
10	8	13	.
			
			
11	1	1	When
11	1	2	do
11	1	3	you
11	1	4	usually
11	1	5	find
11	1	6	it
11	1	7	difficult
11	1	8	to
11	1	9	move
11	1	10	around
11	1	11	?
			
11	2	1	Usually
11	2	2	when
11	2	3	I
11	2	4	have
11	2	5	to
11	2	6	get
11	2	7	up
11	2	8	from
11	2	9	a
11	2	10	low
11	2	11	chair
11	2	12	.
			
11	3	1	How
11	3	2	do
11	3	3	you
11	3	4	manage
11	3	5	to
11	3	6	do
11	3	7	it
11	3	8	when
11	3	9	it
11	3	10	's
11	3	11	challenging
11	3	12	?
			
11	4	1	I
11	4	2	hold
11	4	3	onto
11	4	4	the
11	4	5	armrest
11	4	6	and
11	4	7	take
11	4	8	my
11	4	9	time
11	4	10	to
11	4	11	stand
11	4	12	up
11	4	13	slowly
11	4	14	.
			
11	5	1	Is
11	5	2	there
11	5	3	any
11	5	4	other
11	5	5	activity
11	5	6	that
11	5	7	causes
11	5	8	mobility
11	5	9	issues
11	5	10	for
11	5	11	you
11	5	12	?
			
11	6	1	Walking
11	6	2	long
11	6	3	distances
11	6	4	can
11	6	5	be
11	6	6	quite
11	6	7	tiring
11	6	8	for
11	6	9	me
11	6	10	nowadays
11	6	11	.
			
11	7	1	Do
11	7	2	you
11	7	3	use
11	7	4	any
11	7	5	assistance
11	7	6	when
11	7	7	walking
11	7	8	for
11	7	9	long
11	7	10	distances
11	7	11	?
			
11	8	1	Yes
11	8	2	,
11	8	3	I
11	8	4	bring
11	8	5	my
11	8	6	cane
11	8	7	with
11	8	8	me
11	8	9	to
11	8	10	help
11	8	11	support
11	8	12	my
11	8	13	balance
11	8	14	.
			
11	9	1	How
11	9	2	about
11	9	3	getting
11	9	4	in
11	9	5	and
11	9	6	out
11	9	7	of
11	9	8	cars
11	9	9	?
11	9	10	Do
11	9	11	you
11	9	12	face
11	9	13	any
11	9	14	challenges
11	9	15	with
11	9	16	that
11	9	17	?
			
11	10	1	Getting
11	10	2	in
11	10	3	and
11	10	4	out
11	10	5	of
11	10	6	cars
11	10	7	has
11	10	8	also
11	10	9	become
11	10	10	quite
11	10	11	difficult
11	10	12	for
			
			
12	1	1	How
12	1	2	was
12	1	3	your
12	1	4	day
12	1	5	,
12	1	6	did
12	1	7	you
12	1	8	have
12	1	9	any
12	1	10	trouble
12	1	11	with
12	1	12	mobility
12	1	13	tasks
12	1	14	?
			
12	2	1	Yes
12	2	2	,
12	2	3	I
12	2	4	struggled
12	2	5	while
12	2	6	getting
12	2	7	up
12	2	8	from
12	2	9	the
12	2	10	chair
12	2	11	to
12	2	12	lie
12	2	13	down
12	2	14	in
12	2	15	bed
12	2	16	this
12	2	17	morning
12	2	18	.
			
12	3	1	When
12	3	2	do
12	3	3	you
12	3	4	usually
12	3	5	find
12	3	6	it
12	3	7	difficult
12	3	8	to
12	3	9	move
12	3	10	from
12	3	11	chair
12	3	12	to
12	3	13	bed
12	3	14	?
			
12	4	1	It
12	4	2	's
12	4	3	usually
12	4	4	in
12	4	5	the
12	4	6	mornings
12	4	7	when
12	4	8	my
12	4	9	stiffness
12	4	10	is
12	4	11	at
12	4	12	its
12	4	13	worst
12	4	14	.
			
12	5	1	Have
12	5	2	you
12	5	3	tried
12	5	4	doing
12	5	5	any
12	5	6	stretching
12	5	7	exercises
12	5	8	to
12	5	9	ease
12	5	10	the
12	5	11	stiffness
12	5	12	?
			
12	6	1	Yes
12	6	2	,
12	6	3	I
12	6	4	do
12	6	5	some
12	6	6	gentle
12	6	7	stretching
12	6	8	exercises
12	6	9	recommended
12	6	10	by
12	6	11	my
12	6	12	physiotherapist
12	6	13	.
			
12	7	1	That
12	7	2	's
12	7	3	good
12	7	4	to
12	7	5	hear
12	7	6	.
12	7	7	Do
12	7	8	those
12	7	9	exercises
12	7	10	help
12	7	11	with
12	7	12	your
12	7	13	mobility
12	7	14	throughout
12	7	15	the
12	7	16	day
12	7	17	?
			
12	8	1	Definitely
12	8	2	,
12	8	3	they
12	8	4	make
12	8	5	it
12	8	6	easier
12	8	7	for
12	8	8	me
12	8	9	to
12	8	10	transfer
12	8	11	from
12	8	12	sitting
12	8	13	or
12	8	14	standing
12	8	15	positions
12	8	16	.
			
			
13	1	1	How
13	1	2	is
13	1	3	your
13	1	4	day
13	1	5	going
13	1	6	so
13	1	7	far
13	1	8	?
			
13	2	1	In
13	2	2	the
13	2	3	morning
13	2	4	,
13	2	5	I
13	2	6	struggle
13	2	7	to
13	2	8	get
13	2	9	out
13	2	10	of
13	2	11	bed
13	2	12	.
			
13	3	1	Do
13	3	2	you
13	3	3	have
13	3	4	a
13	3	5	routine
13	3	6	for
13	3	7	that
13	3	8	?
			
13	4	1	Yes
13	4	2	,
13	4	3	I
13	4	4	slowly
13	4	5	swing
13	4	6	my
13	4	7	legs
13	4	8	off
13	4	9	the
13	4	10	bed
13	4	11	first
13	4	12	.
			
13	5	1	What
13	5	2	about
13	5	3	throughout
13	5	4	the
13	5	5	day
13	5	6	?
			
13	6	1	I
13	6	2	usually
13	6	3	take
13	6	4	short
13	6	5	walks
13	6	6	around
13	6	7	the
13	6	8	house
13	6	9	.
			
13	7	1	That
13	7	2	's
13	7	3	good
13	7	4	for
13	7	5	maintaining
13	7	6	mobility
13	7	7	.
			
13	8	1	Yes
13	8	2	,
13	8	3	but
13	8	4	I
13	8	5	need
13	8	6	help
13	8	7	with
13	8	8	getting
13	8	9	up
13	8	10	from
13	8	11	chairs
13	8	12	.
			
			
14	1	1	How
14	1	2	have
14	1	3	you
14	1	4	been
14	1	5	feeling
14	1	6	lately
14	1	7	?
14	1	8	Any
14	1	9	trouble
14	1	10	with
14	1	11	your
14	1	12	daily
14	1	13	activities
14	1	14	?
			
14	2	1	Well
14	2	2	,
14	2	3	getting
14	2	4	up
14	2	5	from
14	2	6	the
14	2	7	chair
14	2	8	to
14	2	9	lie
14	2	10	down
14	2	11	on
14	2	12	my
14	2	13	bed
14	2	14	has
14	2	15	become
14	2	16	a
14	2	17	bit
14	2	18	challenging
14	2	19	.
			
14	3	1	Oh
14	3	2	,
14	3	3	I
14	3	4	see
14	3	5	.
14	3	6	When
14	3	7	does
14	3	8	this
14	3	9	usually
14	3	10	happen
14	3	11	?
			
14	4	1	It
14	4	2	usually
14	4	3	gets
14	4	4	difficult
14	4	5	in
14	4	6	the
14	4	7	evening
14	4	8	when
14	4	9	I
14	4	10	feel
14	4	11	more
14	4	12	tired
14	4	13	.
			
14	5	1	How
14	5	2	do
14	5	3	you
14	5	4	manage
14	5	5	in
14	5	6	that
14	5	7	situation
14	5	8	?
			
14	6	1	I
14	6	2	take
14	6	3	it
14	6	4	slow
14	6	5	and
14	6	6	ask
14	6	7	for
14	6	8	help
14	6	9	from
14	6	10	my
14	6	11	family
14	6	12	members
14	6	13	when
14	6	14	needed
14	6	15	.
			
14	7	1	That
14	7	2	sounds
14	7	3	like
14	7	4	a
14	7	5	good
14	7	6	plan
14	7	7	.
14	7	8	Do
14	7	9	you
14	7	10	face
14	7	11	any
14	7	12	other
14	7	13	difficulties
14	7	14	during
14	7	15	the
14	7	16	day
14	7	17	?
			
14	8	1	Getting
14	8	2	into
14	8	3	and
14	8	4	out
14	8	5	of
14	8	6	sitting
14	8	7	positions
14	8	8	sometimes
14	8	9	requires
14	8	10	extra
14	8	11	effort
14	8	12	as
14	8	13	well
14	8	14	.
			
			
15	1	1	How
15	1	2	have
15	1	3	you
15	1	4	been
15	1	5	managing
15	1	6	getting
15	1	7	up
15	1	8	from
15	1	9	the
15	1	10	chair
15	1	11	recently
15	1	12	?
			
15	2	1	Oh
15	2	2	,
15	2	3	I
15	2	4	have
15	2	5	been
15	2	6	using
15	2	7	the
15	2	8	armrest
15	2	9	to
15	2	10	push
15	2	11	myself
15	2	12	up
15	2	13	.
			
15	3	1	That
15	3	2	sounds
15	3	3	like
15	3	4	a
15	3	5	good
15	3	6	idea
15	3	7	.
15	3	8	How
15	3	9	about
15	3	10	getting
15	3	11	in
15	3	12	and
15	3	13	out
15	3	14	of
15	3	15	the
15	3	16	car
15	3	17	?
			
15	4	1	It
15	4	2	's
15	4	3	been
15	4	4	a
15	4	5	bit
15	4	6	challenging
15	4	7	.
15	4	8	I
15	4	9	try
15	4	10	to
15	4	11	hold
15	4	12	onto
15	4	13	the
15	4	14	car
15	4	15	door
15	4	16	for
15	4	17	support
15	4	18	.
			
15	5	1	Have
15	5	2	you
15	5	3	found
15	5	4	a
15	5	5	way
15	5	6	to
15	5	7	make
15	5	8	getting
15	5	9	in
15	5	10	and
15	5	11	out
15	5	12	of
15	5	13	bed
15	5	14	easier
15	5	15	?
			
15	6	1	I
15	6	2	have
15	6	3	installed
15	6	4	bed
15	6	5	rails
15	6	6	to
15	6	7	help
15	6	8	with
15	6	9	that
15	6	10	.
			
15	7	1	Great
15	7	2	solution
15	7	3	.
15	7	4	How
15	7	5	about
15	7	6	when
15	7	7	you
15	7	8	need
15	7	9	to
15	7	10	reach
15	7	11	something
15	7	12	from
15	7	13	the
15	7	14	top
