conversation	sent_id	token_id	token
2	2	12	giving
2	2	13	me
2	2	14	trouble
2	2	15	.
			
2	3	1	That
2	3	2	's
2	3	3	good
2	3	4	to
2	3	5	hear
2	3	6	!
2	3	7	How
2	3	8	did
2	3	9	you
2	3	10	find
2	3	11	a
2	3	12	reliable
2	3	13	carpenter
2	3	14	?
			
2	4	1	I
2	4	2	asked
2	4	3	my
2	4	4	neighbor
2	4	5	for
2	4	6	a
2	4	7	recommendation
2	4	8	,
2	4	9	and
2	4	10	he
2	4	11	's
2	4	12	done
2	4	13	a
2	4	14	great
2	4	15	job
2	4	16	so
2	4	17	far
2	4	18	.
			
2	5	1	Great
2	5	2	idea
2	5	3	!
2	5	4	When
2	5	5	did
2	5	6	you
2	5	7	notice
2	5	8	the
2	5	9	issue
2	5	10	with
2	5	11	the
2	5	12	staircase
2	5	13	?
			
2	6	1	It
2	6	2	started
2	6	3	creaking
2	6	4	last
2	6	5	week
2	6	6	when
2	6	7	I
2	6	8	had
2	6	9	guests
2	6	10	over
2	6	11	,
2	6	12	so
2	6	13	I
2	6	14	knew
2	6	15	it
2	6	16	needed
2	6	17	attention
2	6	18	.
			
2	7	1	Sounds
2	7	2	like
2	7	3	a
2	7	4	smart
2	7	5	decision
2	7	6	to
2	7	7	have
2	7	8	it
2	7	9	fixed
2	7	10	promptly
2	7	11	.
2	7	12	What
2	7	13	's
2	7	14	next
2	7	15	on
2	7	16	your
2	7	17	to
2	7	18	-
2	7	19	do
2	7	20	list
2	7	21	?
			
2	8	1	I
2	8	2	'm
2	8	3	planning
2	8	4	to
2	8	5	repaint
2	8	6	the
2	8	7	living
2	8	8	room
2	8	9	next
2	8	10	,
2	8	11	it
2	8	12	's
2	8	13	been
2	8	14	on
2	8	15	my
2	8	16	mind
2	8	17	for
2	8	18	a
2	8	19	while
			
			
3	1	1	How
3	1	2	has
3	1	3	your
3	1	4	day
3	1	5	been
3	1	6	so
3	1	7	far
3	1	8	?
			
3	2	1	I
3	2	2	've
3	2	3	been
3	2	4	quite
3	2	5	busy
3	2	6	today
3	2	7	,
3	2	8	reorganizing
3	2	9	my
3	2	10	kitchen
3	2	11	cabinets
3	2	12	.
			
3	3	1	Oh
3	3	2	,
3	3	3	that
3	3	4	sounds
3	3	5	tiring
3	3	6	.
3	3	7	When
3	3	8	did
3	3	9	you
3	3	10	start
3	3	11	doing
3	3	12	that
3	3	13	?
			
3	4	1	I
3	4	2	started
3	4	3	this
3	4	4	morning
3	4	5	after
3	4	6	breakfast
3	4	7	.
3	4	8	It
3	4	9	was
3	4	10	long
3	4	11	overdue
3	4	12	!
			
3	5	1	Did
3	5	2	you
3	5	3	manage
3	5	4	to
3	5	5	finish
3	5	6	reorganizing
3	5	7	the
3	5	8	cabinets
3	5	9	?
			
3	6	1	Yes
3	6	2	,
3	6	3	took
3	6	4	me
3	6	5	the
3	6	6	whole
3	6	7	morning
3	6	8	,
3	6	9	but
3	6	10	it
3	6	11	's
3	6	12	finally
3	6	13	organized
3	6	14	now
3	6	15	.
			
3	7	1	That
3	7	2	's
3	7	3	great
3	7	4	.
3	7	5	Did
3	7	6	you
3	7	7	find
3	7	8	anything
3	7	9	interesting
3	7	10	in
3	7	11	the
3	7	12	process
3	7	13	?
			
3	8	1	I
3	8	2	found
3	8	3	some
3	8	4	old
3	8	5	recipes
3	8	6	that
3	8	7	brought
3	8	8	back
3	8	9	memories
3	8	10	.
3	8	11	It
3	8	12	was
3	8	13	a
3	8	14	nice
3	8	15	trip
3	8	16	down
3	8	17	memory
3	8	18	lane
3	8	19	.
			
3	9	1	It
3	9	2	sounds
3	9	3	like
3	9	4	a
3	9	5	productive
3	9	6	day
3	9	7	!
3	9	8	Anything
3	9	9	planned
3	9	10	for
3	9	11	the
3	9	12	rest
3	9	13	of
3	9	14	the
3	9	15	afternoon
3	9	16	?
			
3	10	1	Yes
3	10	2	,
3	10	3	I
3	10	4	plan
3	10	5	to
3	10	6	tackle
3	10	7	the
			
			
4	1	1	How
4	1	2	was
4	1	3	your
4	1	4	day
4	1	5	today
4	1	6	regarding
4	1	7	your
4	1	8	daily
4	1	9	routine
4	1	10	at
4	1	11	home
4	1	12	?
			
4	2	1	I
4	2	2	woke
4	2	3	up
4	2	4	early
4	2	5	to
4	2	6	water
4	2	7	my
4	2	8	plants
4	2	9	in
4	2	10	the
4	2	11	garden
4	2	12	.
			
4	3	1	That
4	3	2	sounds
4	3	3	so
4	3	4	peaceful
4	3	5	.
4	3	6	Do
4	3	7	you
4	3	8	usually
4	3	9	spend
4	3	10	a
4	3	11	lot
4	3	12	of
4	3	13	time
4	3	14	in
4	3	15	your
4	3	16	garden
4	3	17	?
			
4	4	1	Yes
4	4	2	,
4	4	3	gardening
4	4	4	is
4	4	5	my
4	4	6	way
4	4	7	to
4	4	8	keep
4	4	9	myself
4	4	10	busy
4	4	11	and
4	4	12	relaxed
4	4	13	.
			
4	5	1	It
4	5	2	's
4	5	3	great
4	5	4	to
4	5	5	have
4	5	6	a
4	5	7	hobby
4	5	8	like
4	5	9	that
4	5	10	.
4	5	11	How
4	5	12	was
4	5	13	the
4	5	14	rest
4	5	15	of
4	5	16	your
4	5	17	day
4	5	18	?
			
4	6	1	After
4	6	2	gardening
4	6	3	,
4	6	4	I
4	6	5	prepared
4	6	6	breakfast
4	6	7	and
4	6	8	did
4	6	9	some
4	6	10	light
4	6	11	cleaning
4	6	12	around
4	6	13	the
4	6	14	house
4	6	15	.
			
4	7	1	It
4	7	2	's
4	7	3	essential
4	7	4	to
4	7	5	start
4	7	6	the
4	7	7	day
4	7	8	with
4	7	9	a
4	7	10	healthy
4	7	11	meal
4	7	12	.
4	7	13	What
4	7	14	did
4	7	15	you
4	7	16	do
4	7	17	next
4	7	18	?
			
4	8	1	I
4	8	2	sorted
4	8	3	through
4	8	4	my
4	8	5	mail
4	8	6	and
4	8	7	paid
4	8	8	a
4	8	9	few
4	8	10	bills
4	8	11	online
4	8	12	in
4	8	13	the
4	8	14	afternoon
4	8	15	.
			
4	9	1	Handling
4	9	2	the
4	9	3	paperwork
4	9	4	can
4	9	5	be
4	9	6	a
4	9	7	bit
4	9	8	tedious
4	9	9	,
4	9	10	but
			
			
5	1	1	How
5	1	2	was
5	1	3	your
5	1	4	day
5	1	5	today
5	1	6	at
5	1	7	home
5	1	8	?
			
5	2	1	It
5	2	2	was
5	2	3	quite
5	2	4	busy
5	2	5	actually
5	2	6	.
			
5	3	1	What
5	3	2	kept
5	3	3	you
5	3	4	busy
5	3	5	at
5	3	6	home
5	3	7	?
			
5	4	1	I
5	4	2	had
5	4	3	to
5	4	4	reorganize
5	4	5	the
5	4	6	living
5	4	7	room
5	4	8	furniture
5	4	9	.
			
5	5	1	When
5	5	2	did
5	5	3	you
5	5	4	manage
5	5	5	to
5	5	6	do
5	5	7	that
5	5	8	?
			
5	6	1	I
5	6	2	did
5	6	3	it
5	6	4	this
5	6	5	morning
5	6	6	after
5	6	7	breakfast
5	6	8	.
			
5	7	1	Did
5	7	2	you
5	7	3	need
5	7	4	any
5	7	5	help
5	7	6	with
5	7	7	moving
5	7	8	the
5	7	9	furniture
5	7	10	around
5	7	11	?
			
5	8	1	No
5	8	2	,
5	8	3	I
5	8	4	handled
5	8	5	it
5	8	6	on
5	8	7	my
5	8	8	own
5	8	9	.
			
5	9	1	That
5	9	2	must
5	9	3	have
5	9	4	been
5	9	5	tiring
5	9	6	.
5	9	7	Did
5	9	8	you
5	9	9	finish
5	9	10	the
5	9	11	task
5	9	12	quickly
5	9	13	?
			
5	10	1	Yes
5	10	2	,
5	10	3	it
5	10	4	took
5	10	5	me
5	10	6	a
5	10	7	while
5	10	8	but
5	10	9	finally
5	10	10	got
5	10	11	it
5	10	12	all
5	10	13	set
5	10	14	up
5	10	15	the
5	10	16	way
5	10	17	I
5	10	18	wanted
5	10	19	.
			
			
6	1	1	How
6	1	2	was
6	1	3	your
6	1	4	day
6	1	5	today
6	1	6	,
6	1	7	Betty
6	1	8	?
			
6	2	1	Oh
6	2	2	,
6	2	3	quite
6	2	4	eventful
6	2	5	!
6	2	6	In
6	2	7	the
6	2	8	morning
6	2	9	,
6	2	10	I
6	2	11	did
6	2	12	a
6	2	13	big
6	2	14	grocery
6	2	15	shopping
6	2	16	.
			
6	3	1	When
6	3	2	do
6	3	3	you
6	3	4	usually
6	3	5	go
6	3	6	grocery
6	3	7	shopping
6	3	8	?
			
6	4	1	I
6	4	2	prefer
6	4	3	going
6	4	4	early
6	4	5	in
6	4	6	the
6	4	7	morning
6	4	8	to
6	4	9	beat
6	4	10	the
6	4	11	crowds
6	4	12	.
			
6	5	1	That
6	5	2	's
6	5	3	smart
6	5	4	.
6	5	5	What
6	5	6	did
6	5	7	you
6	5	8	do
6	5	9	after
6	5	10	shopping
6	5	11	?
			
6	6	1	I
6	6	2	spent
6	6	3	the
6	6	4	afternoon
6	6	5	rearranging
6	6	6	my
6	6	7	living
6	6	8	room
6	6	9	furniture
6	6	10	.
			
6	7	1	Did
6	7	2	you
6	7	3	need
6	7	4	help
6	7	5	moving
6	7	6	the
6	7	7	furniture
6	7	8	around
6	7	9	?
			
6	8	1	No
6	8	2	,
6	8	3	I
6	8	4	managed
6	8	5	it
6	8	6	on
6	8	7	my
6	8	8	own
6	8	9	,
6	8	10	feels
6	8	11	like
6	8	12	a
6	8	13	mini
6	8	14	-
6	8	15	workout
6	8	16	!
			
			
7	1	1	How
7	1	2	was
7	1	3	your
7	1	4	day
7	1	5	today
7	1	6	?
			
7	2	1	I
7	2	2	cooked
7	2	3	breakfast
7	2	4	this
7	2	5	morning
7	2	6	.
			
7	3	1	What
7	3	2	did
7	3	3	you
7	3	4	make
7	3	5	for
7	3	6	breakfast
7	3	7	?
			
7	4	1	I
7	4	2	made
7	4	3	some
7	4	4	scrambled
7	4	5	eggs
7	4	6	and
7	4	7	toast
7	4	8	.
			
7	5	1	Sounds
7	5	2	delicious
7	5	3	!
7	5	4	Did
7	5	5	you
7	5	6	have
7	5	7	any
7	5	8	plans
7	5	9	for
7	5	10	the
7	5	11	afternoon
7	5	12	?
			
7	6	1	Yes
7	6	2	,
7	6	3	I
7	6	4	did
7	6	5	some
7	6	6	gardening
7	6	7	in
7	6	8	the
7	6	9	backyard
7	6	10	.
			
7	7	1	That
7	7	2	must
7	7	3	have
7	7	4	been
7	7	5	relaxing
7	7	6	.
7	7	7	What
7	7	8	did
7	7	9	you
7	7	10	plant
7	7	11	?
			
7	8	1	I
7	8	2	planted
7	8	3	some
7	8	4	new
7	8	5	flowers
7	8	6	and
7	8	7	herbs
7	8	8	.
			
			
8	1	1	How
8	1	2	was
8	1	3	your
8	1	4	day
8	1	5	today
8	1	6	,
8	1	7	any
8	1	8	interesting
8	1	9	activities
8	1	10	?
			
8	2	1	Yes
8	2	2	,
8	2	3	I
8	2	4	rearranged
8	2	5	my
8	2	6	living
8	2	7	room
8	2	8	furniture
8	2	9	in
8	2	10	the
8	2	11	morning
8	2	12	.
			
8	3	1	That
8	3	2	sounds
8	3	3	like
8	3	4	a
8	3	5	productive
8	3	6	start
8	3	7	to
8	3	8	the
8	3	9	day
8	3	10	.
8	3	11	How
8	3	12	did
8	3	13	you
8	3	14	decide
8	3	15	on
8	3	16	the
8	3	17	new
8	3	18	furniture
8	3	19	arrangement
8	3	20	?
			
8	4	1	I
8	4	2	wanted
8	4	3	more
8	4	4	space
8	4	5	for
8	4	6	natural
8	4	7	light
8	4	8	,
8	4	9	so
8	4	10	I
8	4	11	moved
8	4	12	the
8	4	13	sofa
8	4	14	near
8	4	15	the
8	4	16	window
8	4	17	.
			
8	5	1	That
8	5	2	's
8	5	3	a
8	5	4	great
8	5	5	idea
8	5	6	,
8	5	7	natural
8	5	8	light
8	5	9	can
8	5	10	really
8	5	11	brighten
8	5	12	up
8	5	13	the
8	5	14	room
8	5	15	.
			
8	6	1	It
8	6	2	did
8	6	3	indeed
8	6	4	,
8	6	5	the
8	6	6	room
8	6	7	feels
8	6	8	more
8	6	9	spacious
8	6	10	and
8	6	11	vibrant
8	6	12	.
			
8	7	1	Have
8	7	2	you
8	7	3	thought
8	7	4	about
8	7	5	any
8	7	6	other
8	7	7	changes
8	7	8	to
8	7	9	make
8	7	10	your
8	7	11	living
8	7	12	room
8	7	13	more
8	7	14	comfortable
8	7	15	?
			
8	8	1	I
8	8	2	've
8	8	3	been
8	8	4	considering
8	8	5	adding
8	8	6	some
8	8	7	indoor
8	8	8	plants
8	8	9	for
8	8	10	a
8	8	11	touch
8	8	12	of
8	8	13	greenery
8	8	14	.
			
8	9	1	Indoor
8	9	2	plants
8	9	3	would
8	9	4	definitely
8	9	5	add
8	9	6	a
8	9	7	fresh
			
			
9	1	1	How
9	1	2	was
9	1	3	your
9	1	4	day
9	1	5	today
9	1	6	?
			
9	2	1	Well
9	2	2	,
9	2	3	I
9	2	4	spent
9	2	5	the
9	2	6	morning
9	2	7	gardening
9	2	8	in
9	2	9	the
9	2	10	backyard
9	2	11	.
			
9	3	1	That
9	3	2	sounds
9	3	3	lovely
9	3	4	.
9	3	5	When
9	3	6	do
9	3	7	you
9	3	8	usually
9	3	9	do
9	3	10	your
9	3	11	gardening
9	3	12	?
			
9	4	1	I
9	4	2	prefer
9	4	3	doing
9	4	4	it
9	4	5	in
9	4	6	the
9	4	7	mornings
9	4	8	when
9	4	9	the
9	4	10	weather
9	4	11	is
9	4	12	cooler
9	4	13	.
			
9	5	1	Have
9	5	2	you
9	5	3	planted
9	5	4	anything
9	5	5	new
9	5	6	recently
9	5	7	in
9	5	8	your
9	5	9	garden
9	5	10	?
			
9	6	1	Yes
9	6	2	,
9	6	3	I
9	6	4	planted
9	6	5	some
9	6	6	vegetables
9	6	7	a
9	6	8	few
9	6	9	days
9	6	10	ago
9	6	11	.
			
9	7	1	That
9	7	2	's
9	7	3	great
9	7	4	!
9	7	5	How
9	7	6	do
9	7	7	you
9	7	8	take
9	7	9	care
9	7	10	of
9	7	11	the
9	7	12	plants
9	7	13	in
9	7	14	your
9	7	15	garden
9	7	16	?
			
9	8	1	I
9	8	2	make
9	8	3	sure
9	8	4	to
9	8	5	water
9	8	6	them
9	8	7	regularly
9	8	8	and
9	8	9	remove
9	8	10	any
9	8	11	weeds
9	8	12	.
			
9	9	1	It
9	9	2	sounds
9	9	3	like
9	9	4	you
9	9	5	really
9	9	6	enjoy
9	9	7	taking
9	9	8	care
9	9	9	of
9	9	10	your
9	9	11	garden
9	9	12	.
			
			
10	1	1	How
10	1	2	has
10	1	3	your
10	1	4	daily
10	1	5	routine
10	1	6	changed
10	1	7	since
10	1	8	moving
10	1	9	to
10	1	10	the
10	1	11	new
10	1	12	place
10	1	13	?
			
10	2	1	I
10	2	2	feel
10	2	3	more
10	2	4	organized
10	2	5	now
10	2	6	that
10	2	7	my
10	2	8	belongings
10	2	9	have
10	2	10	their
10	2	11	own
10	2	12	place
10	2	13	.
			
10	3	1	That
10	3	2	's
10	3	3	great
10	3	4	to
10	3	5	hear
10	3	6	!
10	3	7	When
10	3	8	do
10	3	9	you
10	3	10	usually
10	3	11	do
10	3	12	your
10	3	13	grocery
10	3	14	shopping
10	3	15	?
			
10	4	1	I
10	4	2	go
10	4	3	every
10	4	4	Monday
10	4	5	morning
10	4	6	and
10	4	7	stock
10	4	8	up
10	4	9	for
10	4	10	the
10	4	11	week
10	4	12	.
			
10	5	1	Do
10	5	2	you
10	5	3	find
10	5	4	it
10	5	5	convenient
10	5	6	living
10	5	7	so
10	5	8	close
10	5	9	to
10	5	10	the
10	5	11	grocery
10	5	12	store
10	5	13	?
			
10	6	1	Yes
10	6	2	,
10	6	3	it
10	6	4	's
10	6	5	just
10	6	6	a
10	6	7	short
10	6	8	walk
10	6	9	away
10	6	10	.
10	6	11	Makes
10	6	12	things
10	6	13	easier
10	6	14	.
			
			
11	1	1	How
11	1	2	was
11	1	3	your
11	1	4	day
11	1	5	today
11	1	6	?
11	1	7	Anything
11	1	8	interesting
11	1	9	happened
11	1	10	?
			
11	2	1	Oh
11	2	2	,
11	2	3	I
11	2	4	had
11	2	5	a
11	2	6	busy
11	2	7	day
11	2	8	rearranging
11	2	9	my
11	2	10	living
11	2	11	room
11	2	12	furniture
11	2	13	.
			
11	3	1	When
11	3	2	did
11	3	3	you
11	3	4	find
11	3	5	the
11	3	6	time
11	3	7	to
11	3	8	do
11	3	9	that
11	3	10	?
			
11	4	1	I
11	4	2	woke
11	4	3	up
11	4	4	early
11	4	5	and
11	4	6	finished
11	4	7	before
11	4	8	lunch
11	4	9	.
			
11	5	1	Nice
11	5	2	!
11	5	3	Is
11	5	4	the
11	5	5	new
11	5	6	layout
11	5	7	more
11	5	8	convenient
11	5	9	for
11	5	10	you
11	5	11	?
			
11	6	1	Yes
11	6	2	,
11	6	3	it
11	6	4	feels
11	6	5	more
11	6	6	spacious
11	6	7	and
11	6	8	cozy
11	6	9	now
11	6	10	.
			
11	7	1	Great
11	7	2	to
11	7	3	hear
11	7	4	that
11	7	5	!
11	7	6	Any
11	7	7	new
11	7	8	plans
11	7	9	for
11	7	10	tomorrow
11	7	11	?
			
11	8	1	I
11	8	2	'm
11	8	3	thinking
11	8	4	of
11	8	5	decluttering
11	8	6	my
11	8	7	closet
11	8	8	in
11	8	9	the
11	8	10	morning
11	8	11	.
			
			
12	1	1	How
12	1	2	often
12	1	3	do
12	1	4	you
12	1	5	go
12	1	6	grocery
12	1	7	shopping
12	1	8	these
12	1	9	days
12	1	10	?
			
12	2	1	I
12	2	2	go
12	2	3	once
12	2	4	a
12	2	5	week
12	2	6	,
12	2	7	usually
12	2	8	on
12	2	9	Saturdays
12	2	10	.
			
12	3	1	Do
12	3	2	you
12	3	3	have
12	3	4	any
12	3	5	special
12	3	6	routine
12	3	7	when
12	3	8	organizing
12	3	9	your
12	3	10	closet
12	3	11	?
			
12	4	1	Yes
12	4	2	,
12	4	3	I
12	4	4	like
12	4	5	to
12	4	6	color
12	4	7	-
12	4	8	coordinate
12	4	9	my
12	4	10	clothes
12	4	11	.
			
12	5	1	Have
12	5	2	you
12	5	3	had
12	5	4	any
12	5	5	difficulties
12	5	6	with
12	5	7	household
12	5	8	repairs
12	5	9	recently
12	5	10	?
			
12	6	1	The
12	6	2	sink
12	6	3	was
12	6	4	clogged
12	6	5	last
12	6	6	week
12	6	7	,
12	6	8	but
12	6	9	I
12	6	10	managed
12	6	11	to
12	6	12	fix
12	6	13	it
12	6	14	myself
12	6	15	.
			
12	7	1	How
12	7	2	often
12	7	3	do
12	7	4	you
12	7	5	take
12	7	6	care
12	7	7	of
12	7	8	your
12	7	9	garden
12	7	10	?
			
12	8	1	I
12	8	2	spend
12	8	3	a
12	8	4	couple
12	8	5	of
12	8	6	hours
12	8	7	every
12	8	8	Sunday
12	8	9	tending
12	8	10	to
12	8	11	the
12	8	12	plants
12	8	13	.
			
12	9	1	Do
12	9	2	you
12	9	3	enjoy
12	9	4	cooking
12	9	5	dinner
12	9	6	every
12	9	7	day
12	9	8	?
			
12	10	1	Yes
12	10	2	,
12	10	3	it
12	10	4	's
12	10	5	one
12	10	6	of
12	10	7	my
12	10	8	favorite
12	10	9	things
12	10	10	to
12	10	11	do
12	10	12	in
12	10	13	the
12	10	14	evening
12	10	15	.
			
			
13	1	1	How
13	1	2	was
13	1	3	your
13	1	4	day
13	1	5	today
13	1	6	,
13	1	7	any
13	1	8	interesting
13	1	9	activities
13	1	10	at
13	1	11	home
13	1	12	?
			
13	2	1	Yes
13	2	2	,
13	2	3	I
13	2	4	spent
13	2	5	the
13	2	6	morning
13	2	7	arranging
13	2	8	the
13	2	9	living
13	2	10	room
13	2	11	furniture
13	2	12	to
13	2	13	make
13	2	14	the
13	2	15	space
13	2	16	cozier
13	2	17	.
			
13	3	1	That
13	3	2	sounds
13	3	3	lovely
13	3	4	.
13	3	5	When
13	3	6	did
13	3	7	you
13	3	8	start
13	3	9	rearranging
13	3	10	the
13	3	11	furniture
13	3	12	?
			
13	4	1	I
13	4	2	started
13	4	3	right
13	4	4	after
13	4	5	breakfast
13	4	6	,
13	4	7	and
13	4	8	it
13	4	9	took
13	4	10	me
13	4	11	a
13	4	12	couple
13	4	13	of
13	4	14	hours
13	4	15	.
			
13	5	1	Did
13	5	2	you
13	5	3	need
13	5	4	any
13	5	5	help
13	5	6	moving
13	5	7	the
13	5	8	furniture
13	5	9	around
13	5	10	?
			
13	6	1	No
13	6	2	,
13	6	3	I
13	6	4	managed
13	6	5	to
13	6	6	move
13	6	7	everything
13	6	8	around
13	6	9	on
13	6	10	my
13	6	11	own
13	6	12	.
			
13	7	1	That
13	7	2	's
13	7	3	impressive
13	7	4	!
13	7	5	How
13	7	6	do
13	7	7	you
13	7	8	feel
13	7	9	about
13	7	10	the
13	7	11	new
13	7	12	arrangement
13	7	13	in
13	7	14	your
13	7	15	living
13	7	16	room
13	7	17	?
			
13	8	1	I
13	8	2	feel
13	8	3	quite
13	8	4	satisfied
13	8	5	with
13	8	6	it
13	8	7	.
13	8	8	It
13	8	9	's
13	8	10	much
13	8	11	more
13	8	12	comfortable
13	8	13	and
13	8	14	welcoming
13	8	15	now
13	8	16	.
			
			
14	1	1	Have
14	1	2	you
14	1	3	decided
14	1	4	what
14	1	5	color
14	1	6	to
14	1	7	paint
14	1	8	the
14	1	9	living
14	1	10	room
14	1	11	walls
14	1	12	?
			
14	2	1	Not
14	2	2	yet
14	2	3	.
14	2	4	The
14	2	5	painting
14	2	6	happens
14	2	7	next
14	2	8	weekend
14	2	9	whenever
14	2	10	my
14	2	11	son
14	2	12	visits
14	2	13	.
			
14	3	1	Will
14	3	2	you
14	3	3	also
14	3	4	be
14	3	5	rearranging
14	3	6	the
14	3	7	furniture
14	3	8	?
			
14	4	1	Yes
14	4	2	,
14	4	3	I
14	4	4	want
14	4	5	to
14	4	6	create
14	4	7	more
14	4	8	space
14	4	9	for
14	4	10	my
14	4	11	plants
14	4	12	and
14	4	13	paintings
14	4	14	.
			
14	5	1	How
14	5	2	will
14	5	3	you
14	5	4	move
14	5	5	the
14	5	6	heavy
14	5	7	furniture
14	5	8	around
14	5	9	?
			
14	6	1	I
14	6	2	've
14	6	3	asked
14	6	4	my
14	6	5	neighbor
14	6	6	to
14	6	7	help
14	6	8	.
14	6	9	We
14	6	10	plan
14	6	11	to
14	6	12	do
14	6	13	it
14	6	14	before
14	6	15	painting
14	6	16	.
			
14	7	1	Do
14	7	2	you
14	7	3	enjoy
14	7	4	redecorating
14	7	5	your
14	7	6	home
14	7	7	?
			
14	8	1	Yes
14	8	2	,
14	8	3	it
14	8	4	's
14	8	5	like
14	8	6	starting
14	8	7	anew
14	8	8	.
14	8	9	Gives
14	8	10	me
14	8	11	a
14	8	12	fresh
14	8	13	perspective
14	8	14	.
			
			
15	1	1	How
15	1	2	is
15	1	3	your
15	1	4	daily
15	1	5	routine
15	1	6	like
15	1	7	these
15	1	8	days
15	1	9	?
			
15	2	1	Oh
15	2	2	,
15	2	3	I
15	2	4	usually
15	2	5	wake
15	2	6	up
15	2	7	early
15	2	8	to
15	2	9	tend
15	2	10	to
15	2	11	my
15	2	12	garden
15	2	13	.
			
15	3	1	That
15	3	2	's
15	3	3	lovely
15	3	4	!
15	3	5	When
15	3	6	did
15	3	7	you
15	3	8	start
15	3	9	gardening
15	3	10	?
			
15	4	1	I
15	4	2	started
15	4	3	gardening
15	4	4	after
15	4	5	retiring
15	4	6	a
15	4	7	few
15	4	8	years
15	4	9	ago
15	4	10	.
			
15	5	1	It
15	5	2	must
15	5	3	be
15	5	4	rewarding
15	5	5	to
15	5	6	see
15	5	7	your
15	5	8	plants
15	5	9	grow
15	5	10	.
			
15	6	1	Yes
15	6	2	,
15	6	3	very
15	6	4	rewarding
15	6	5	and
15	6	6	therapeutic
15	6	7	too
15	6	8	.
			
15	7	1	Do
15	7	2	you
15	7	3	have
15	7	4	a
15	7	5	specific
15	7	6	plant
15	7	7	you
15	7	8	enjoy
15	7	9	growing
15	7	10	the
15	7	11	most
15	7	12	?
			
15	8	1	I
15	8	2	absolutely
15	8	3	love
15	8	4	my
15	8	5	roses
15	8	6	,
15	8	7	they
15	8	8	bring
15	8	9	such
15	8	10	joy
15	8	11	to
15	8	12	my
15	8	13	day
15	8	14	.
			
			
16	1	1	How
16	1	2	are
16	1	3	you
16	1	4	managing
16	1	5	after
16	1	6	moving
16	1	7	to
16	1	8	your
16	1	9	new
16	1	10	home
16	1	11	?
			
16	2	1	I
16	2	2	'm
16	2	3	slowly
16	2	4	settling
16	2	5	in
16	2	6	.
16	2	7	The
16	2	8	new
16	2	9	place
16	2	10	is
16	2	11	cozy
16	2	12	and
16	2	13	bright
16	2	14	.
			
16	3	1	That
16	3	2	's
16	3	3	good
16	3	4	to
16	3	5	hear
16	3	6	.
16	3	7	When
16	3	8	did
16	3	9	you
16	3	10	move
16	3	11	in
16	3	12	?
			
16	4	1	Last
16	4	2	weekend
16	4	3	.
16	4	4	It
16	4	5	took
16	4	6	me
16	4	7	a
16	4	8	couple
16	4	9	of
16	4	10	days
16	4	11	to
16	4	12	unpack
16	4	13	everything
16	4	14	.
			
16	5	1	I
16	5	2	bet
16	5	3	that
16	5	4	was
16	5	5	tiring
16	5	6	.
16	5	7	Have
16	5	8	you
