conversation	sent_id	token_id	token
3	1	7	brushing
3	1	8	your
3	1	9	teeth
3	1	10	,
3	1	11	P
3	1	12	?
			
3	2	1	I
3	2	2	use
3	2	3	a
3	2	4	soft
3	2	5	-
3	2	6	bristled
3	2	7	toothbrush
3	2	8	in
3	2	9	the
3	2	10	morning
3	2	11	and
3	2	12	at
3	2	13	night
3	2	14	before
3	2	15	bed
3	2	16	.
			
3	3	1	That
3	3	2	's
3	3	3	good
3	3	4	to
3	3	5	hear
3	3	6	!
3	3	7	When
3	3	8	do
3	3	9	you
3	3	10	usually
3	3	11	do
3	3	12	your
3	3	13	skincare
3	3	14	routine
3	3	15	?
			
3	4	1	I
3	4	2	do
3	4	3	my
3	4	4	skincare
3	4	5	routine
3	4	6	every
3	4	7	morning
3	4	8	after
3	4	9	waking
3	4	10	up
3	4	11	and
3	4	12	every
3	4	13	evening
3	4	14	before
3	4	15	going
3	4	16	to
3	4	17	bed
3	4	18	.
			
3	5	1	That
3	5	2	sounds
3	5	3	like
3	5	4	a
3	5	5	great
3	5	6	routine
3	5	7	!
3	5	8	How
3	5	9	about
3	5	10	when
3	5	11	do
3	5	12	you
3	5	13	cut
3	5	14	your
3	5	15	nails
3	5	16	,
3	5	17	P
3	5	18	?
			
3	6	1	I
3	6	2	usually
3	6	3	trim
3	6	4	my
3	6	5	nails
3	6	6	once
3	6	7	a
3	6	8	week
3	6	9	on
3	6	10	Sundays
3	6	11	.
			
3	7	1	That
3	7	2	sounds
3	7	3	like
3	7	4	a
3	7	5	nice
3	7	6	way
3	7	7	to
3	7	8	keep
3	7	9	them
3	7	10	tidy
3	7	11	.
3	7	12	How
3	7	13	do
3	7	14	you
3	7	15	approach
3	7	16	your
3	7	17	genital
3	7	18	care
3	7	19	?
			
3	8	1	I
3	8	2	make
3	8	3	sure
3	8	4	to
3	8	5	clean
3	8	6	my
3	8	7	genital
3	8	8	area
3	8	9	thoroughly
3	8	10	every
3	8	11	day
3	8	12	during
3	8	13	my
3	8	14	shower
3	8	15	.
			
3	9	1	That
3	9	2	's
3	9	3	important
			
			
4	1	1	How
4	1	2	do
4	1	3	you
4	1	4	usually
4	1	5	care
4	1	6	for
4	1	7	your
4	1	8	skin
4	1	9	every
4	1	10	day
4	1	11	?
			
4	2	1	I
4	2	2	make
4	2	3	sure
4	2	4	to
4	2	5	apply
4	2	6	moisturizer
4	2	7	in
4	2	8	the
4	2	9	morning
4	2	10	and
4	2	11	before
4	2	12	bed
4	2	13	.
			
4	3	1	When
4	3	2	do
4	3	3	you
4	3	4	find
4	3	5	it
4	3	6	best
4	3	7	to
4	3	8	brush
4	3	9	your
4	3	10	teeth
4	3	11	?
			
4	4	1	I
4	4	2	usually
4	4	3	brush
4	4	4	my
4	4	5	teeth
4	4	6	after
4	4	7	breakfast
4	4	8	and
4	4	9	before
4	4	10	going
4	4	11	to
4	4	12	bed
4	4	13	.
			
4	5	1	How
4	5	2	often
4	5	3	do
4	5	4	you
4	5	5	cut
4	5	6	your
4	5	7	nails
4	5	8	?
			
4	6	1	I
4	6	2	trim
4	6	3	my
4	6	4	nails
4	6	5	every
4	6	6	week
4	6	7	to
4	6	8	keep
4	6	9	them
4	6	10	neat
4	6	11	and
4	6	12	clean
4	6	13	.
			
4	7	1	What
4	7	2	about
4	7	3	taking
4	7	4	care
4	7	5	of
4	7	6	your
4	7	7	general
4	7	8	hygiene
4	7	9	?
			
4	8	1	I
4	8	2	take
4	8	3	a
4	8	4	shower
4	8	5	every
4	8	6	morning
4	8	7	to
4	8	8	freshen
4	8	9	up
4	8	10	.
			
4	9	1	How
4	9	2	do
4	9	3	you
4	9	4	make
4	9	5	sure
4	9	6	to
4	9	7	eat
4	9	8	and
4	9	9	drink
4	9	10	enough
4	9	11	?
			
4	10	1	I
4	10	2	set
4	10	3	alarms
4	10	4	throughout
4	10	5	the
4	10	6	day
4	10	7	to
4	10	8	remind
4	10	9	me
4	10	10	to
4	10	11	stay
4	10	12	hydrated
4	10	13	and
4	10	14	have
4	10	15	regular
4	10	16	meals
4	10	17	.
			
			
5	1	1	When
5	1	2	do
5	1	3	you
5	1	4	usually
5	1	5	do
5	1	6	your
5	1	7	skincare
5	1	8	routine
5	1	9	?
			
5	2	1	I
5	2	2	do
5	2	3	my
5	2	4	skincare
5	2	5	routine
5	2	6	in
5	2	7	the
5	2	8	morning
5	2	9	and
5	2	10	before
5	2	11	bed
5	2	12	.
			
5	3	1	That
5	3	2	's
5	3	3	great
5	3	4	.
5	3	5	How
5	3	6	about
5	3	7	brushing
5	3	8	your
5	3	9	teeth
5	3	10	?
			
5	4	1	I
5	4	2	brush
5	4	3	my
5	4	4	teeth
5	4	5	after
5	4	6	every
5	4	7	meal
5	4	8	.
			
5	5	1	How
5	5	2	often
5	5	3	do
5	5	4	you
5	5	5	cut
5	5	6	your
5	5	7	nails
5	5	8	?
			
5	6	1	I
5	6	2	cut
5	6	3	my
5	6	4	nails
5	6	5	once
5	6	6	a
5	6	7	week
5	6	8	usually
5	6	9	on
5	6	10	Sundays
5	6	11	.
			
5	7	1	And
5	7	2	how
5	7	3	do
5	7	4	you
5	7	5	take
5	7	6	care
5	7	7	of
5	7	8	your
5	7	9	general
5	7	10	hygiene
5	7	11	?
			
5	8	1	I
5	8	2	wash
5	8	3	and
5	8	4	change
5	8	5	regularly
5	8	6	to
5	8	7	keep
5	8	8	myself
5	8	9	clean
5	8	10	.
			
5	9	1	It
5	9	2	sounds
5	9	3	like
5	9	4	you
5	9	5	have
5	9	6	a
5	9	7	good
5	9	8	routine
5	9	9	for
5	9	10	self
5	9	11	-
5	9	12	care
5	9	13	.
			
5	10	1	Thank
5	10	2	you
5	10	3	,
5	10	4	it
5	10	5	's
5	10	6	important
5	10	7	to
5	10	8	take
5	10	9	care
5	10	10	of
5	10	11	oneself
5	10	12	.
			
			
6	1	1	How
6	1	2	often
6	1	3	do
6	1	4	you
6	1	5	usually
6	1	6	do
6	1	7	your
6	1	8	skincare
6	1	9	routine
6	1	10	?
			
6	2	1	Oh
6	2	2	,
6	2	3	I
6	2	4	do
6	2	5	it
6	2	6	every
6	2	7	morning
6	2	8	and
6	2	9	night
6	2	10	before
6	2	11	bed
6	2	12	.
			
6	3	1	That
6	3	2	's
6	3	3	great
6	3	4	!
6	3	5	How
6	3	6	about
6	3	7	brushing
6	3	8	your
6	3	9	teeth
6	3	10	,
6	3	11	when
6	3	12	do
6	3	13	you
6	3	14	do
6	3	15	that
6	3	16	?
			
6	4	1	I
6	4	2	brush
6	4	3	my
6	4	4	teeth
6	4	5	after
6	4	6	every
6	4	7	meal
6	4	8	and
6	4	9	before
6	4	10	bed
6	4	11	.
			
6	5	1	Good
6	5	2	habit
6	5	3	.
6	5	4	Do
6	5	5	you
6	5	6	find
6	5	7	cutting
6	5	8	your
6	5	9	nails
6	5	10	challenging
6	5	11	?
			
6	6	1	Yes
6	6	2	,
6	6	3	it
6	6	4	's
6	6	5	a
6	6	6	bit
6	6	7	harder
6	6	8	for
6	6	9	me
6	6	10	now
6	6	11	.
6	6	12	I
6	6	13	do
6	6	14	it
6	6	15	every
6	6	16	other
6	6	17	week
6	6	18	.
			
6	7	1	I
6	7	2	see
6	7	3	.
6	7	4	What
6	7	5	about
6	7	6	caring
6	7	7	for
6	7	8	your
6	7	9	general
6	7	10	health
6	7	11	?
6	7	12	How
6	7	13	do
6	7	14	you
6	7	15	manage
6	7	16	that
6	7	17	?
			
6	8	1	I
6	8	2	take
6	8	3	my
6	8	4	medication
6	8	5	daily
6	8	6	and
6	8	7	go
6	8	8	for
6	8	9	regular
6	8	10	check
6	8	11	-
6	8	12	ups
6	8	13	at
6	8	14	the
6	8	15	clinic
6	8	16	.
			
6	9	1	That
6	9	2	's
6	9	3	important
6	9	4	.
6	9	5	Taking
6	9	6	care
6	9	7	of
6	9	8	yourself
6	9	9	is
6	9	10	key
6	9	11	.
			
			
7	1	1	How
7	1	2	do
7	1	3	you
7	1	4	usually
7	1	5	start
7	1	6	your
7	1	7	day
7	1	8	?
			
7	2	1	I
7	2	2	wake
7	2	3	up
7	2	4	early
7	2	5	and
7	2	6	always
7	2	7	brush
7	2	8	my
7	2	9	teeth
7	2	10	first
7	2	11	thing
7	2	12	.
			
7	3	1	That
7	3	2	's
7	3	3	a
7	3	4	healthy
7	3	5	practice
7	3	6	.
7	3	7	How
7	3	8	about
7	3	9	in
7	3	10	the
7	3	11	evening
7	3	12	?
			
7	4	1	Before
7	4	2	bed
7	4	3	,
7	4	4	I
7	4	5	make
7	4	6	sure
7	4	7	I
7	4	8	wash
7	4	9	my
7	4	10	face
7	4	11	and
7	4	12	put
7	4	13	on
7	4	14	some
7	4	15	moisturizer
7	4	16	.
			
7	5	1	That
7	5	2	's
7	5	3	great
7	5	4	!
7	5	5	Do
7	5	6	you
7	5	7	have
7	5	8	a
7	5	9	routine
7	5	10	for
7	5	11	meal
7	5	12	times
7	5	13	?
			
7	6	1	Yes
7	6	2	,
7	6	3	I
7	6	4	always
7	6	5	make
7	6	6	myself
7	6	7	breakfast
7	6	8	before
7	6	9	starting
7	6	10	my
7	6	11	day
7	6	12	.
			
7	7	1	That
7	7	2	's
7	7	3	wonderful
7	7	4	.
7	7	5	How
7	7	6	about
7	7	7	staying
7	7	8	hydrated
7	7	9	throughout
7	7	10	the
7	7	11	day
7	7	12	?
			
7	8	1	I
7	8	2	drink
7	8	3	plenty
7	8	4	of
7	8	5	water
7	8	6	and
7	8	7	have
7	8	8	some
7	8	9	tea
7	8	10	in
7	8	11	the
7	8	12	afternoon
7	8	13	.
			
7	9	1	It
7	9	2	sounds
7	9	3	like
7	9	4	you
7	9	5	have
7	9	6	a
7	9	7	good
7	9	8	self
7	9	9	-
7	9	10	care
7	9	11	routine
7	9	12	in
7	9	13	place
7	9	14	.
7	9	15	Keep
7	9	16	it
7	9	17	up
7	9	18	!
			
			
8	1	1	How
8	1	2	do
8	1	3	you
8	1	4	usually
8	1	5	handle
8	1	6	cleaning
8	1	7	yourself
8	1	8	after
8	1	9	toileting
8	1	10	?
			
8	2	1	I
8	2	2	do
8	2	3	that
8	2	4	every
8	2	5	morning
8	2	6	and
8	2	7	use
8	2	8	wet
8	2	9	wipes
8	2	10	for
8	2	11	cleanliness
8	2	12	.
			
8	3	1	When
8	3	2	do
8	3	3	you
8	3	4	usually
8	3	5	take
8	3	6	your
8	3	7	medication
8	3	8	for
8	3	9	your
8	3	10	health
8	3	11	?
			
8	4	1	I
8	4	2	take
8	4	3	it
8	4	4	after
8	4	5	breakfast
8	4	6	and
8	4	7	before
8	4	8	going
8	4	9	to
8	4	10	bed
8	4	11	.
			
8	5	1	How
8	5	2	do
8	5	3	you
8	5	4	plan
8	5	5	your
8	5	6	meals
8	5	7	to
8	5	8	ensure
8	5	9	you
8	5	10	're
8	5	11	getting
8	5	12	proper
8	5	13	nutrition
8	5	14	?
			
8	6	1	I
8	6	2	make
8	6	3	sure
8	6	4	to
8	6	5	include
8	6	6	vegetables
8	6	7	and
8	6	8	fruits
8	6	9	in
8	6	10	every
8	6	11	meal
8	6	12	.
			
8	7	1	Do
8	7	2	you
8	7	3	have
8	7	4	a
8	7	5	particular
8	7	6	time
8	7	7	for
8	7	8	taking
8	7	9	care
8	7	10	of
8	7	11	personal
8	7	12	hygiene
8	7	13	,
8	7	14	like
8	7	15	bathing
8	7	16	?
			
8	8	1	I
8	8	2	prefer
8	8	3	to
8	8	4	take
8	8	5	a
8	8	6	shower
8	8	7	in
8	8	8	the
8	8	9	evening
8	8	10	before
8	8	11	bedtime
8	8	12	.
			
8	9	1	How
8	9	2	about
8	9	3	cleaning
8	9	4	menstruation
8	9	5	,
8	9	6	do
8	9	7	you
8	9	8	have
8	9	9	a
8	9	10	routine
8	9	11	for
8	9	12	that
8	9	13	?
			
8	10	1	I
8	10	2	change
8	10	3	the
8	10	4	pad
8	10	5	every
8	10	6	few
8	10	7	hours
8	10	8	to
8	10	9	maintain
8	10	10	hygiene
8	10	11	during
8	10	12	that
8	10	13	time
8	10	14	of
8	10	15	month
8	10	16	.
			
			
9	1	1	How
9	1	2	are
9	1	3	you
9	1	4	feeling
9	1	5	today
9	1	6	,
9	1	7	Susan
9	1	8	?
			
9	2	1	Oh
9	2	2	,
9	2	3	I
9	2	4	'm
9	2	5	feeling
9	2	6	alright
9	2	7	,
9	2	8	just
9	2	9	a
9	2	10	bit
9	2	11	tired
9	2	12	.
			
9	3	1	I
9	3	2	understand
9	3	3	.
9	3	4	Can
9	3	5	you
9	3	6	tell
9	3	7	me
9	3	8	about
9	3	9	your
9	3	10	morning
9	3	11	routine
9	3	12	?
			
9	4	1	Sure
9	4	2	.
9	4	3	I
9	4	4	usually
9	4	5	go
9	4	6	to
9	4	7	the
9	4	8	bathroom
9	4	9	to
9	4	10	pee
9	4	11	first
9	4	12	thing
9	4	13	in
9	4	14	the
9	4	15	morning
9	4	16	.
			
9	5	1	And
9	5	2	how
9	5	3	about
9	5	4	cleaning
9	5	5	yourself
9	5	6	after
9	5	7	using
9	5	8	the
9	5	9	toilet
9	5	10	?
			
9	6	1	I
9	6	2	make
9	6	3	sure
9	6	4	to
9	6	5	use
9	6	6	wet
9	6	7	wipes
9	6	8	to
9	6	9	clean
9	6	10	myself
9	6	11	properly
9	6	12	.
			
9	7	1	That
9	7	2	's
9	7	3	a
9	7	4	good
9	7	5	habit
9	7	6	.
9	7	7	What
9	7	8	about
9	7	9	during
9	7	10	menstruation
9	7	11	?
			
9	8	1	I
9	8	2	change
9	8	3	my
9	8	4	sanitary
9	8	5	pad
9	8	6	every
9	8	7	three
9	8	8	to
9	8	9	four
9	8	10	hours
9	8	11	.
9	8	12	Otherwise
9	8	13	,
9	8	14	I
9	8	15	feel
9	8	16	uncomfortable
9	8	17	.
			
			
10	1	1	How
10	1	2	do
10	1	3	you
10	1	4	feel
10	1	5	about
10	1	6	taking
10	1	7	a
10	1	8	bath
10	1	9	in
10	1	10	the
10	1	11	evening
10	1	12	,
10	1	13	Mrs.
10	1	14	Robinson
10	1	15	?
			
10	2	1	I
10	2	2	dread
10	2	3	it
10	2	4	,
10	2	5	especially
10	2	6	when
10	2	7	I
10	2	8	feel
10	2	9	exhausted
10	2	10	from
10	2	11	the
10	2	12	day
10	2	13	.
			
10	3	1	Do
10	3	2	you
10	3	3	prefer
10	3	4	taking
10	3	5	a
10	3	6	warm
10	3	7	or
10	3	8	cold
10	3	9	shower
10	3	10	to
10	3	11	relax
10	3	12	?
			
10	4	1	A
10	4	2	warm
10	4	3	shower
10	4	4	helps
10	4	5	my
10	4	6	muscles
10	4	7	relax
10	4	8	and
10	4	9	soothes
10	4	10	me
10	4	11	before
10	4	12	bed
10	4	13	.
			
10	5	1	How
10	5	2	about
10	5	3	using
10	5	4	the
10	5	5	stairs
10	5	6	at
10	5	7	home
10	5	8	?
			
10	6	1	I
10	6	2	use
10	6	3	them
10	6	4	every
10	6	5	evening
10	6	6	,
10	6	7	I
10	6	8	like
10	6	9	to
10	6	10	stay
10	6	11	active
10	6	12	.
			
10	7	1	That
10	7	2	's
10	7	3	great
10	7	4	to
10	7	5	hear
10	7	6	!
10	7	7	What
10	7	8	about
10	7	9	cooking
10	7	10	,
10	7	11	are
10	7	12	you
10	7	13	able
10	7	14	to
10	7	15	prepare
10	7	16	your
10	7	17	meals
10	7	18	independently
10	7	19	?
			
10	8	1	Yes
10	8	2	,
10	8	3	I
10	8	4	find
10	8	5	cooking
10	8	6	therapeutic
10	8	7	,
10	8	8	and
10	8	9	it
10	8	10	makes
10	8	11	me
10	8	12	feel
10	8	13	accomplished
10	8	14	.
			
			
11	1	1	How
11	1	2	are
11	1	3	you
11	1	4	feeling
11	1	5	today
11	1	6	?
			
11	2	1	I
11	2	2	'm
11	2	3	feeling
11	2	4	okay
11	2	5	,
11	2	6	just
11	2	7	a
11	2	8	bit
11	2	9	tired
11	2	10	.
			
11	3	1	Have
11	3	2	you
11	3	3	been
11	3	4	remembering
11	3	5	to
11	3	6	take
11	3	7	your
11	3	8	medication
11	3	9	?
			
11	4	1	Yes
11	4	2	,
11	4	3	I
11	4	4	take
11	4	5	them
11	4	6	with
11	4	7	breakfast
11	4	8	every
11	4	9	day
11	4	10	.
			
11	5	1	How
11	5	2	about
11	5	3	staying
11	5	4	hydrated
11	5	5	?
			
11	6	1	I
11	6	2	make
11	6	3	sure
11	6	4	to
11	6	5	drink
11	6	6	water
11	6	7	throughout
11	6	8	the
11	6	9	day
11	6	10	.
			
11	7	1	How
11	7	2	has
11	7	3	your
11	7	4	sleep
11	7	5	been
11	7	6	?
			
11	8	1	Not
11	8	2	great
11	8	3	,
11	8	4	I
11	8	5	've
11	8	6	been
11	8	7	waking
11	8	8	up
11	8	9	a
11	8	10	few
11	8	11	times
11	8	12	during
11	8	13	the
11	8	14	night
11	8	15	.
			
11	9	1	Do
11	9	2	you
11	9	3	have
11	9	4	a
11	9	5	regular
11	9	6	bedtime
11	9	7	routine
11	9	8	?
			
11	10	1	Yes
11	10	2	,
11	10	3	I
11	10	4	try
11	10	5	to
11	10	6	relax
11	10	7	before
11	10	8	bed
11	10	9	by
11	10	10	reading
11	10	11	a
11	10	12	book
11	10	13	.
			
			
12	1	1	Do
12	1	2	you
12	1	3	find
12	1	4	it
12	1	5	easy
12	1	6	to
12	1	7	get
12	1	8	dressed
12	1	9	in
12	1	10	the
12	1	11	morning
12	1	12	?
			
12	2	1	Yes
12	2	2	,
12	2	3	I
12	2	4	usually
12	2	5	get
12	2	6	dressed
12	2	7	after
12	2	8	my
12	2	9	morning
12	2	10	shower
12	2	11	.
			
12	3	1	How
12	3	2	about
12	3	3	brushing
12	3	4	your
12	3	5	teeth
12	3	6	,
12	3	7	when
12	3	8	do
12	3	9	you
12	3	10	usually
12	3	11	do
12	3	12	that
12	3	13	?
			
12	4	1	I
12	4	2	brush
12	4	3	my
12	4	4	teeth
12	4	5	right
12	4	6	after
12	4	7	breakfast
12	4	8	.
			
12	5	1	It
12	5	2	's
12	5	3	important
12	5	4	to
12	5	5	stay
12	5	6	hydrated
12	5	7	.
12	5	8	How
12	5	9	often
12	5	10	do
12	5	11	you
12	5	12	drink
12	5	13	water
12	5	14	during
12	5	15	the
12	5	16	day
12	5	17	?
			
12	6	1	I
12	6	2	make
12	6	3	sure
12	6	4	to
12	6	5	drink
12	6	6	a
12	6	7	glass
12	6	8	of
12	6	9	water
12	6	10	every
12	6	11	couple
12	6	12	of
12	6	13	hours
12	6	14	.
			
12	7	1	And
12	7	2	what
12	7	3	time
12	7	4	do
12	7	5	you
12	7	6	usually
12	7	7	go
12	7	8	to
12	7	9	bed
12	7	10	?
			
12	8	1	I
12	8	2	go
12	8	3	to
12	8	4	bed
12	8	5	around
12	8	6	10
12	8	7	pm
12	8	8	every
12	8	9	night
12	8	10	.
			
12	9	1	How
12	9	2	do
12	9	3	you
12	9	4	feel
12	9	5	after
12	9	6	you
12	9	7	get
12	9	8	ready
12	9	9	for
12	9	10	bed
12	9	11	?
			
			
13	1	1	When
13	1	2	do
13	1	3	you
13	1	4	usually
13	1	5	take
13	1	6	your
13	1	7	medication
13	1	8	,
13	1	9	if
13	1	10	you
13	1	11	do
13	1	12	n't
13	1	13	mind
13	1	14	me
13	1	15	asking
13	1	16	?
			
13	2	1	I
13	2	2	take
13	2	3	it
13	2	4	after
13	2	5	breakfast
13	2	6	and
13	2	7	then
13	2	8	after
13	2	9	dinner
13	2	10	.
			
13	3	1	How
13	3	2	is
13	3	3	your
13	3	4	morning
13	3	5	routine
13	3	6	like
13	3	7	?
13	3	8	Do
13	3	9	you
13	3	10	find
13	3	11	it
13	3	12	manageable
13	3	13	?
			
13	4	1	Surprisingly
13	4	2	,
13	4	3	I
13	4	4	still
13	4	5	feel
13	4	6	energetic
13	4	7	in
13	4	8	the
13	4	9	mornings
13	4	10	.
			
13	5	1	That
13	5	2	's
13	5	3	great
13	5	4	to
13	5	5	hear
13	5	6	!
13	5	7	How
13	5	8	about
13	5	9	showering
13	5	10	,
13	5	11	is
13	5	12	it
13	5	13	part
13	5	14	of
13	5	15	your
13	5	16	daily
13	5	17	routine
13	5	18	too
13	5	19	?
			
13	6	1	I
13	6	2	try
13	6	3	to
13	6	4	shower
13	6	5	every
13	6	6	morning
13	6	7	to
13	6	8	start
13	6	9	the
13	6	10	day
13	6	11	fresh
13	6	12	.
			
13	7	1	And
13	7	2	how
13	7	3	do
13	7	4	you
13	7	5	usually
13	7	6	manage
13	7	7	brushing
13	7	8	your
13	7	9	teeth
13	7	10	?
			
13	8	1	It
13	8	2	's
13	8	3	the
13	8	4	first
13	8	5	thing
13	8	6	I
13	8	7	do
13	8	8	after
13	8	9	waking
13	8	10	up
13	8	11	,
13	8	12	before
13	8	13	I
13	8	14	even
13	8	15	sip
13	8	16	water
13	8	17	.
			
			
14	1	1	How
14	1	2	do
14	1	3	you
14	1	4	usually
14	1	5	start
14	1	6	your
14	1	7	day
14	1	8	,
14	1	9	Mrs.
14	1	10	Johnson
14	1	11	?
			
14	2	1	I
14	2	2	start
14	2	3	by
14	2	4	washing
14	2	5	my
14	2	6	face
14	2	7	and
14	2	8	brushing
14	2	9	my
14	2	10	teeth
14	2	11	in
14	2	12	the
14	2	13	morning
14	2	14	.
			
14	3	1	Do
14	3	2	you
14	3	3	take
14	3	4	a
14	3	5	shower
14	3	6	daily
14	3	7	as
14	3	8	part
14	3	9	of
14	3	10	your
14	3	11	routine
14	3	12	?
			
14	4	1	Yes
14	4	2	,
14	4	3	I
14	4	4	take
14	4	5	a
14	4	6	shower
14	4	7	to
14	4	8	keep
14	4	9	myself
14	4	10	clean
14	4	11	and
14	4	12	fresh
14	4	13	every
14	4	14	morning
14	4	15	.
			
14	5	1	When
14	5	2	do
14	5	3	you
14	5	4	usually
14	5	5	have
14	5	6	your
14	5	7	meals
14	5	8	throughout
14	5	9	the
14	5	10	day
14	5	11	?
			
14	6	1	I
14	6	2	have
14	6	3	my
14	6	4	breakfast
14	6	5	at
14	6	6	8
14	6	7	am
14	6	8	,
14	6	9	lunch
14	6	10	at
14	6	11	noon
14	6	12	and
14	6	13	dinner
14	6	14	around
14	6	15	6
14	6	16	pm
14	6	17	.
			
14	7	1	How
14	7	2	do
14	7	3	you
14	7	4	ensure
14	7	5	you
14	7	6	stay
14	7	7	hydrated
14	7	8	during
14	7	9	the
14	7	10	day
14	7	11	?
			
14	8	1	I
14	8	2	make
14	8	3	sure
14	8	4	to
14	8	5	drink
14	8	6	water
14	8	7	regularly
14	8	8	and
14	8	9	sometimes
14	8	10	have
14	8	11	a
14	8	12	cup
14	8	13	of
14	8	14	tea
14	8	15	.
			
14	9	1	Do
14	9	2	you
14	9	3	find
14	9	4	taking
14	9	5	care
14	9	6	of
14	9	7	yourself
14	9	8	important
14	9	9	for
14	9	10	your
14	9	11	overall
14	9	12	well
14	9	13	-
14	9	14	being
14	9	15	?
			
14	10	1	Yes
14	10	2	,
14	10	3	it
14	10	4	makes
14	10	5	me
14	10	6	feel
14	10	7	good
			
			
15	1	1	How
15	1	2	are
15	1	3	you
15	1	4	feeling
15	1	5	today
15	1	6	?
			
15	2	1	Not
15	2	2	bad
15	2	3	,
15	2	4	just
15	2	5	a
15	2	6	bit
15	2	7	tired
15	2	8	.
			
15	3	1	When
15	3	2	do
15	3	3	you
15	3	4	typically
15	3	5	start
15	3	6	your
15	3	7	daily
15	3	8	self
15	3	9	-
15	3	10	care
15	3	11	routine
15	3	12	?
			
15	4	1	I
15	4	2	usually
15	4	3	start
15	4	4	in
15	4	5	the
15	4	6	morning
15	4	7	after
15	4	8	breakfast
15	4	9	.
			
15	5	1	How
15	5	2	do
15	5	3	you
15	5	4	ensure
15	5	5	you
15	5	6	're
15	5	7	comfortable
15	5	8	while
15	5	9	bathing
15	5	10	?
			
15	6	1	I
15	6	2	use
15	6	3	a
15	6	4	shower
15	6	5	chair
15	6	6	for
15	6	7	support
15	6	8	.
			
15	7	1	When
15	7	2	do
15	7	3	you
15	7	4	typically
