conversation	sent_id	token_id	token
			
3	8	1	I
3	8	2	feel
3	8	3	most
3	8	4	independent
3	8	5	when
3	8	6	I
3	8	7	'm
3	8	8	able
3	8	9	to
3	8	10	navigate
3	8	11	the
3	8	12	kitchen
3	8	13	and
3	8	14	make
3	8	15	a
3	8	16	cup
3	8	17	of
3	8	18	coffee
3	8	19	.
			
3	9	1	That
3	9	2	sounds
3	9	3	like
3	9	4	a
3	9	5	nice
3	9	6	moment
3	9	7	of
3	9	8	independence
3	9	9	for
3	9	10	you
3	9	11	.
			
			
4	1	1	When
4	1	2	do
4	1	3	you
4	1	4	usually
4	1	5	go
4	1	6	for
4	1	7	a
4	1	8	walk
4	1	9	in
4	1	10	the
4	1	11	garden
4	1	12	?
			
4	2	1	I
4	2	2	usually
4	2	3	go
4	2	4	for
4	2	5	a
4	2	6	walk
4	2	7	in
4	2	8	the
4	2	9	garden
4	2	10	in
4	2	11	the
4	2	12	morning
4	2	13	.
			
4	3	1	How
4	3	2	do
4	3	3	you
4	3	4	manage
4	3	5	to
4	3	6	walk
4	3	7	around
4	3	8	the
4	3	9	garden
4	3	10	?
			
4	4	1	I
4	4	2	use
4	4	3	my
4	4	4	walking
4	4	5	stick
4	4	6	for
4	4	7	support
4	4	8	and
4	4	9	take
4	4	10	small
4	4	11	steps
4	4	12	.
			
4	5	1	Do
4	5	2	you
4	5	3	enjoy
4	5	4	gardening
4	5	5	too
4	5	6	?
			
4	6	1	Yes
4	6	2	,
4	6	3	I
4	6	4	love
4	6	5	gardening
4	6	6	,
4	6	7	especially
4	6	8	planting
4	6	9	flowers
4	6	10	in
4	6	11	the
4	6	12	backyard
4	6	13	.
			
4	7	1	How
4	7	2	do
4	7	3	you
4	7	4	manage
4	7	5	to
4	7	6	bend
4	7	7	down
4	7	8	while
4	7	9	gardening
4	7	10	?
			
4	8	1	I
4	8	2	kneel
4	8	3	on
4	8	4	a
4	8	5	gardening
4	8	6	pad
4	8	7	to
4	8	8	take
4	8	9	care
4	8	10	of
4	8	11	the
4	8	12	plants
4	8	13	.
			
4	9	1	That
4	9	2	's
4	9	3	a
4	9	4	smart
4	9	5	way
4	9	6	to
4	9	7	enjoy
4	9	8	your
4	9	9	time
4	9	10	in
4	9	11	the
4	9	12	garden
4	9	13	!
			
			
5	1	1	Do
5	1	2	you
5	1	3	enjoy
5	1	4	gardening
5	1	5	in
5	1	6	your
5	1	7	backyard
5	1	8	?
			
5	2	1	Oh
5	2	2	,
5	2	3	I
5	2	4	love
5	2	5	spending
5	2	6	time
5	2	7	tending
5	2	8	to
5	2	9	my
5	2	10	plants
5	2	11	and
5	2	12	flowers
5	2	13	.
			
5	3	1	When
5	3	2	do
5	3	3	you
5	3	4	usually
5	3	5	find
5	3	6	yourself
5	3	7	most
5	3	8	active
5	3	9	in
5	3	10	the
5	3	11	garden
5	3	12	?
			
5	4	1	I
5	4	2	tend
5	4	3	to
5	4	4	be
5	4	5	most
5	4	6	active
5	4	7	when
5	4	8	I
5	4	9	'm
5	4	10	lifting
5	4	11	heavy
5	4	12	pots
5	4	13	and
5	4	14	bags
5	4	15	of
5	4	16	soil
5	4	17	.
			
5	5	1	How
5	5	2	about
5	5	3	during
5	5	4	colder
5	5	5	days
5	5	6	when
5	5	7	you
5	5	8	ca
5	5	9	n't
5	5	10	go
5	5	11	outside
5	5	12	to
5	5	13	garden
5	5	14	?
			
5	6	1	I
5	6	2	keep
5	6	3	myself
5	6	4	active
5	6	5	by
5	6	6	bundling
5	6	7	up
5	6	8	and
5	6	9	doing
5	6	10	small
5	6	11	indoor
5	6	12	DIY
5	6	13	projects
5	6	14	.
			
5	7	1	That
5	7	2	's
5	7	3	a
5	7	4	great
5	7	5	way
5	7	6	to
5	7	7	stay
5	7	8	busy
5	7	9	.
5	7	10	Do
5	7	11	you
5	7	12	have
5	7	13	a
5	7	14	favorite
5	7	15	indoor
5	7	16	project
5	7	17	you
5	7	18	work
5	7	19	on
5	7	20	?
			
5	8	1	Yes
5	8	2	,
5	8	3	I
5	8	4	enjoy
5	8	5	painting
5	8	6	small
5	8	7	figurines
5	8	8	which
5	8	9	involves
5	8	10	using
5	8	11	my
5	8	12	hands
5	8	13	delicately
5	8	14	.
			
5	9	1	It
5	9	2	sounds
5	9	3	like
5	9	4	a
5	9	5	relaxing
5	9	6	and
5	9	7	rewarding
5	9	8	activity
			
			
6	1	1	Hey
6	1	2	,
6	1	3	how
6	1	4	have
6	1	5	you
6	1	6	been
6	1	7	managing
6	1	8	your
6	1	9	daily
6	1	10	activities
6	1	11	lately
6	1	12	?
			
6	2	1	I
6	2	2	've
6	2	3	been
6	2	4	getting
6	2	5	back
6	2	6	into
6	2	7	planting
6	2	8	flowers
6	2	9	in
6	2	10	my
6	2	11	garden
6	2	12	.
			
6	3	1	That
6	3	2	's
6	3	3	wonderful
6	3	4	.
6	3	5	When
6	3	6	do
6	3	7	you
6	3	8	usually
6	3	9	do
6	3	10	that
6	3	11	?
			
6	4	1	Usually
6	4	2	in
6	4	3	the
6	4	4	morning
6	4	5	after
6	4	6	my
6	4	7	morning
6	4	8	exercises
6	4	9	.
			
6	5	1	Do
6	5	2	you
6	5	3	encounter
6	5	4	any
6	5	5	difficulties
6	5	6	while
6	5	7	gardening
6	5	8	?
			
6	6	1	Occasionally
6	6	2	,
6	6	3	I
6	6	4	struggle
6	6	5	with
6	6	6	bending
6	6	7	down
6	6	8	to
6	6	9	plant
6	6	10	them
6	6	11	.
			
6	7	1	Have
6	7	2	you
6	7	3	considered
6	7	4	using
6	7	5	any
6	7	6	tools
6	7	7	to
6	7	8	make
6	7	9	it
6	7	10	easier
6	7	11	?
			
6	8	1	Yes
6	8	2	,
6	8	3	I
6	8	4	use
6	8	5	a
6	8	6	small
6	8	7	stool
6	8	8	to
6	8	9	sit
6	8	10	on
6	8	11	while
6	8	12	planting
6	8	13	now
6	8	14	.
			
6	9	1	That
6	9	2	's
6	9	3	great
6	9	4	to
6	9	5	hear
6	9	6	!
6	9	7	How
6	9	8	has
6	9	9	that
6	9	10	been
6	9	11	working
6	9	12	for
6	9	13	you
6	9	14	?
			
			
7	1	1	How
7	1	2	was
7	1	3	your
7	1	4	day
7	1	5	today
7	1	6	,
7	1	7	Mrs.
7	1	8	Thompson
7	1	9	?
			
7	2	1	Oh
7	2	2	,
7	2	3	quite
7	2	4	active
7	2	5	,
7	2	6	dear
7	2	7	.
7	2	8	But
7	2	9	it
7	2	10	's
7	2	11	still
7	2	12	hard
7	2	13	to
7	2	14	lift
7	2	15	heavy
7	2	16	groceries
7	2	17	from
7	2	18	the
7	2	19	car
7	2	20	.
			
7	3	1	When
7	3	2	do
7	3	3	you
7	3	4	usually
7	3	5	do
7	3	6	that
7	3	7	,
7	3	8	Mrs.
7	3	9	Thompson
7	3	10	?
			
7	4	1	After
7	4	2	I
7	4	3	get
7	4	4	back
7	4	5	from
7	4	6	the
7	4	7	evening
7	4	8	market
7	4	9	,
7	4	10	around
7	4	11	6
7	4	12	PM
7	4	13	.
			
7	5	1	Do
7	5	2	you
7	5	3	find
7	5	4	it
7	5	5	difficult
7	5	6	to
7	5	7	carry
7	5	8	the
7	5	9	bags
7	5	10	all
7	5	11	the
7	5	12	way
7	5	13	to
7	5	14	your
7	5	15	kitchen
7	5	16	?
			
7	6	1	Not
7	6	2	really
7	6	3	,
7	6	4	I
7	6	5	prefer
7	6	6	making
7	6	7	one
7	6	8	trip
7	6	9	despite
7	6	10	the
7	6	11	weight
7	6	12	.
			
7	7	1	That
7	7	2	's
7	7	3	smart
7	7	4	planning
7	7	5	!
7	7	6	What
7	7	7	do
7	7	8	you
7	7	9	find
7	7	10	most
7	7	11	challenging
7	7	12	in
7	7	13	carrying
7	7	14	the
7	7	15	bags
7	7	16	?
			
7	8	1	Climbing
7	8	2	up
7	8	3	the
7	8	4	stairs
7	8	5	with
7	8	6	heavy
7	8	7	bags
7	8	8	can
7	8	9	be
7	8	10	tiring
7	8	11	sometimes
7	8	12	but
7	8	13	I
7	8	14	try
7	8	15	to
7	8	16	manage
7	8	17	.
			
			
8	1	1	Do
8	1	2	you
8	1	3	typically
8	1	4	go
8	1	5	for
8	1	6	a
8	1	7	walk
8	1	8	every
8	1	9	day
8	1	10	?
			
8	2	1	Yes
8	2	2	,
8	2	3	every
8	2	4	afternoon
8	2	5	in
8	2	6	the
8	2	7	park
8	2	8	.
			
8	3	1	When
8	3	2	you
8	3	3	walk
8	3	4	in
8	3	5	the
8	3	6	park
8	3	7	,
8	3	8	do
8	3	9	you
8	3	10	usually
8	3	11	bring
8	3	12	a
8	3	13	walker
8	3	14	or
8	3	15	cane
8	3	16	?
			
8	4	1	No
8	4	2	,
8	4	3	I
8	4	4	can
8	4	5	manage
8	4	6	without
8	4	7	them
8	4	8	.
			
8	5	1	That
8	5	2	's
8	5	3	good
8	5	4	to
8	5	5	hear
8	5	6	.
8	5	7	How
8	5	8	do
8	5	9	you
8	5	10	feel
8	5	11	during
8	5	12	your
8	5	13	walks
8	5	14	?
			
8	6	1	I
8	6	2	feel
8	6	3	invigorated
8	6	4	and
8	6	5	refreshed
8	6	6	.
			
8	7	1	Wonderful
8	7	2	!
8	7	3	Do
8	7	4	you
8	7	5	also
8	7	6	do
8	7	7	any
8	7	8	sort
8	7	9	of
8	7	10	exercises
8	7	11	while
8	7	12	walking
8	7	13	?
			
8	8	1	Just
8	8	2	gentle
8	8	3	stretches
8	8	4	for
8	8	5	my
8	8	6	legs
8	8	7	.
			
8	9	1	Those
8	9	2	must
8	9	3	be
8	9	4	beneficial
8	9	5	for
8	9	6	your
8	9	7	mobility
8	9	8	.
8	9	9	How
8	9	10	long
8	9	11	do
8	9	12	you
8	9	13	usually
8	9	14	walk
8	9	15	for
8	9	16	?
			
8	10	1	About
8	10	2	30
8	10	3	minutes
8	10	4	,
8	10	5	and
8	10	6	it
8	10	7	helps
8	10	8	me
8	10	9	sleep
8	10	10	better
8	10	11	at
8	10	12	night
8	10	13	.
			
			
9	1	1	How
9	1	2	was
9	1	3	your
9	1	4	morning
9	1	5	routine
9	1	6	like
9	1	7	today
9	1	8	?
			
9	2	1	I
9	2	2	struggled
9	2	3	to
9	2	4	lift
9	2	5	the
9	2	6	grocery
9	2	7	bags
9	2	8	from
9	2	9	the
9	2	10	car
9	2	11	.
			
9	3	1	You
9	3	2	should
9	3	3	consider
9	3	4	using
9	3	5	a
9	3	6	trolley
9	3	7	next
9	3	8	time
9	3	9	.
			
9	4	1	Yes
9	4	2	,
9	4	3	I
9	4	4	think
9	4	5	a
9	4	6	trolley
9	4	7	might
9	4	8	actually
9	4	9	help
9	4	10	me
9	4	11	a
9	4	12	lot
9	4	13	.
			
9	5	1	When
9	5	2	do
9	5	3	you
9	5	4	usually
9	5	5	experience
9	5	6	difficulties
9	5	7	in
9	5	8	mobility
9	5	9	?
			
9	6	1	Mainly
9	6	2	when
9	6	3	I
9	6	4	have
9	6	5	to
9	6	6	climb
9	6	7	the
9	6	8	stairs
9	6	9	at
9	6	10	home
9	6	11	.
			
9	7	1	Have
9	7	2	you
9	7	3	considered
9	7	4	installing
9	7	5	a
9	7	6	railing
9	7	7	for
9	7	8	support
9	7	9	?
			
9	8	1	I
9	8	2	'm
9	8	3	thinking
9	8	4	about
9	8	5	it
9	8	6	.
9	8	7	It
9	8	8	would
9	8	9	make
9	8	10	it
9	8	11	so
9	8	12	much
9	8	13	easier
9	8	14	.
			
9	9	1	That
9	9	2	sounds
9	9	3	like
9	9	4	a
9	9	5	good
9	9	6	idea
9	9	7	for
9	9	8	your
9	9	9	safety
9	9	10	and
9	9	11	convenience
9	9	12	.
			
			
10	1	1	How
10	1	2	was
10	1	3	your
10	1	4	day
10	1	5	today
10	1	6	,
10	1	7	Mrs.
10	1	8	Anderson
10	1	9	?
			
10	2	1	It
10	2	2	's
10	2	3	been
10	2	4	tiring
10	2	5	,
10	2	6	dear
10	2	7	.
10	2	8	I
10	2	9	struggle
10	2	10	when
10	2	11	I
10	2	12	try
10	2	13	to
10	2	14	hold
10	2	15	and
10	2	16	lift
10	2	17	heavy
10	2	18	groceries
10	2	19	.
			
10	3	1	Is
10	3	2	it
10	3	3	mainly
10	3	4	at
10	3	5	the
10	3	6	grocery
10	3	7	store
10	3	8	or
10	3	9	when
10	3	10	bringing
10	3	11	them
10	3	12	home
10	3	13	?
			
10	4	1	It
10	4	2	's
10	4	3	both
10	4	4	.
10	4	5	The
10	4	6	bags
10	4	7	feel
10	4	8	so
10	4	9	heavy
10	4	10	and
10	4	11	my
10	4	12	arms
10	4	13	tire
10	4	14	quickly
10	4	15	.
			
10	5	1	Have
10	5	2	you
10	5	3	considered
10	5	4	using
10	5	5	a
10	5	6	wheeled
10	5	7	cart
10	5	8	to
10	5	9	make
10	5	10	it
10	5	11	easier
10	5	12	?
			
10	6	1	Yes
10	6	2	,
10	6	3	I
10	6	4	used
10	6	5	to
10	6	6	,
10	6	7	but
10	6	8	I
10	6	9	find
10	6	10	it
10	6	11	hard
10	6	12	to
10	6	13	steer
10	6	14	with
10	6	15	my
10	6	16	hands
10	6	17	.
			
10	7	1	What
10	7	2	about
10	7	3	using
10	7	4	a
10	7	5	small
10	7	6	shoulder
10	7	7	bag
10	7	8	instead
10	7	9	?
			
10	8	1	Sounds
10	8	2	like
10	8	3	a
10	8	4	good
10	8	5	idea
10	8	6	.
10	8	7	It
10	8	8	would
10	8	9	make
10	8	10	things
10	8	11	much
10	8	12	easier
10	8	13	.
			
10	9	1	I
10	9	2	hope
10	9	3	it
10	9	4	helps
10	9	5	you
10	9	6	manage
10	9	7	those
10	9	8	groceries
10	9	9	better
10	9	10	,
10	9	11	Mrs.
10	9	12	Anderson
10	9	13	.
			
			
11	1	1	How
11	1	2	do
11	1	3	you
11	1	4	handle
11	1	5	lifting
11	1	6	objects
11	1	7	throughout
11	1	8	the
11	1	9	day
11	1	10	?
			
11	2	1	I
11	2	2	lift
11	2	3	the
11	2	4	newspaper
11	2	5	every
11	2	6	morning
11	2	7	to
11	2	8	read
11	2	9	.
			
11	3	1	And
11	3	2	when
11	3	3	do
11	3	4	you
11	3	5	usually
11	3	6	do
11	3	7	tasks
11	3	8	that
11	3	9	involve
11	3	10	pushing
11	3	11	movement
11	3	12	?
			
11	4	1	I
11	4	2	push
11	4	3	the
11	4	4	wheelchair
11	4	5	to
11	4	6	the
11	4	7	garden
11	4	8	every
11	4	9	afternoon
11	4	10	.
			
11	5	1	Oh
11	5	2	,
11	5	3	I
11	5	4	see
11	5	5	.
11	5	6	How
11	5	7	about
11	5	8	carrying
11	5	9	tasks
11	5	10	,
11	5	11	when
11	5	12	do
11	5	13	you
11	5	14	usually
11	5	15	need
11	5	16	to
11	5	17	carry
11	5	18	something
11	5	19	?
			
11	6	1	I
11	6	2	carry
11	6	3	the
11	6	4	water
11	6	5	jug
11	6	6	from
11	6	7	the
11	6	8	kitchen
11	6	9	to
11	6	10	my
11	6	11	room
11	6	12	in
11	6	13	the
11	6	14	evening
11	6	15	.
			
11	7	1	That
11	7	2	's
11	7	3	a
11	7	4	good
11	7	5	exercise
11	7	6	for
11	7	7	your
11	7	8	arms
11	7	9	.
11	7	10	Can
11	7	11	you
11	7	12	describe
11	7	13	how
11	7	14	you
11	7	15	kick
11	7	16	a
11	7	17	ball
11	7	18	?
			
11	8	1	I
11	8	2	kick
11	8	3	the
11	8	4	ball
11	8	5	gently
11	8	6	when
11	8	7	my
11	8	8	grandchild
11	8	9	brings
11	8	10	it
11	8	11	to
11	8	12	me
11	8	13	in
11	8	14	the
11	8	15	park
11	8	16	.
			
11	9	1	It
11	9	2	's
11	9	3	nice
11	9	4	that
11	9	5	you
11	9	6	're
11	9	7	still
11	9	8	active
11	9	9	like
11	9	10	that
11	9	11	.
11	9	12	How
11	9	13	about
11	9	14	using
11	9	15	your
11	9	16	hands
11	9	17	and
11	9	18	fingers
11	9	19	?
			
			
12	1	1	How
12	1	2	do
12	1	3	you
12	1	4	usually
12	1	5	manage
12	1	6	to
12	1	7	get
12	1	8	around
12	1	9	during
12	1	10	the
12	1	11	day
12	1	12	?
			
12	2	1	I
12	2	2	walk
12	2	3	to
12	2	4	the
12	2	5	park
12	2	6	every
12	2	7	morning
12	2	8	to
12	2	9	feed
12	2	10	the
12	2	11	ducks
12	2	12	.
			
12	3	1	That
12	3	2	sounds
12	3	3	lovely
12	3	4	.
12	3	5	What
12	3	6	about
12	3	7	running
12	3	8	errands
12	3	9	or
12	3	10	going
12	3	11	shopping
12	3	12	?
			
12	4	1	Oh
12	4	2	,
12	4	3	I
12	4	4	use
12	4	5	my
12	4	6	shopping
12	4	7	trolley
12	4	8	to
12	4	9	carry
12	4	10	groceries
12	4	11	home
12	4	12	from
12	4	13	the
12	4	14	store
12	4	15	.
			
12	5	1	How
12	5	2	do
12	5	3	you
12	5	4	manage
12	5	5	to
12	5	6	lift
12	5	7	and
12	5	8	carry
12	5	9	heavy
12	5	10	items
12	5	11	like
12	5	12	that
12	5	13	?
			
12	6	1	I
12	6	2	use
12	6	3	both
12	6	4	hands
12	6	5	to
12	6	6	support
12	6	7	the
12	6	8	weight
12	6	9	and
12	6	10	make
12	6	11	sure
12	6	12	to
12	6	13	lift
12	6	14	with
12	6	15	my
12	6	16	legs
12	6	17	.
			
12	7	1	Do
12	7	2	you
12	7	3	ever
12	7	4	have
12	7	5	to
12	7	6	take
12	7	7	the
12	7	8	bus
12	7	9	to
12	7	10	go
12	7	11	further
12	7	12	distances
12	7	13	?
			
12	8	1	Yes
12	8	2	,
12	8	3	I
12	8	4	use
12	8	5	the
12	8	6	bus
12	8	7	to
12	8	8	visit
12	8	9	my
12	8	10	friends
12	8	11	across
12	8	12	town
12	8	13	.
			
12	9	1	It
12	9	2	sounds
12	9	3	like
12	9	4	you
12	9	5	stay
12	9	6	quite
12	9	7	active
12	9	8	throughout
12	9	9	the
12	9	10	day
12	9	11	!
			
			
13	1	1	Did
13	1	2	you
13	1	3	have
13	1	4	any
13	1	5	trouble
13	1	6	getting
13	1	7	up
13	1	8	this
13	1	9	morning
13	1	10	?
			
13	2	1	No
13	2	2	,
13	2	3	with
13	2	4	my
13	2	5	walker
13	2	6	,
13	2	7	I
13	2	8	can
13	2	9	make
13	2	10	it
13	2	11	to
13	2	12	the
13	2	13	bathroom
13	2	14	fine
13	2	15	.
			
13	3	1	That
13	3	2	's
13	3	3	good
13	3	4	to
13	3	5	hear
13	3	6	.
13	3	7	Do
13	3	8	you
13	3	9	need
13	3	10	help
13	3	11	preparing
13	3	12	breakfast
13	3	13	?
			
13	4	1	No
13	4	2	,
13	4	3	I
13	4	4	can
13	4	5	use
13	4	6	my
13	4	7	hands
13	4	8	to
13	4	9	spread
13	4	10	jam
13	4	11	on
13	4	12	bread
13	4	13	.
			
13	5	1	How
13	5	2	about
13	5	3	taking
13	5	4	a
13	5	5	stroll
13	5	6	in
13	5	7	the
13	5	8	garden
13	5	9	?
13	5	10	Can
13	5	11	you
13	5	12	manage
13	5	13	walking
13	5	14	around
13	5	15	outside
13	5	16	?
			
13	6	1	Yes
13	6	2	,
13	6	3	I
13	6	4	can
13	6	5	walk
13	6	6	a
13	6	7	bit
13	6	8	with
13	6	9	my
13	6	10	cane
13	6	11	.
			
13	7	1	Great
13	7	2	to
13	7	3	know
13	7	4	.
13	7	5	Have
13	7	6	you
13	7	7	been
13	7	8	able
13	7	9	to
13	7	10	water
13	7	11	your
13	7	12	plants
13	7	13	in
13	7	14	the
13	7	15	backyard
13	7	16	?
			
13	8	1	Yes
13	8	2	,
13	8	3	I
13	8	4	use
13	8	5	my
13	8	6	foot
13	8	7	to
13	8	8	operate
13	8	9	the
13	8	10	hose
13	8	11	and
13	8	12	water
13	8	13	them
13	8	14	.
			
			
14	1	1	How
14	1	2	was
14	1	3	your
14	1	4	day
14	1	5	yesterday
14	1	6	?
14	1	7	Did
14	1	8	anything
14	1	9	interesting
14	1	10	happen
14	1	11	?
			
14	2	1	Oh
14	2	2	,
14	2	3	I
14	2	4	had
14	2	5	to
14	2	6	carry
14	2	7	groceries
14	2	8	up
14	2	9	the
14	2	10	stairs
14	2	11	.
14	2	12	It
14	2	13	was
14	2	14	exhausting
14	2	15	.
			
14	3	1	Did
14	3	2	you
14	3	3	have
14	3	4	any
14	3	5	help
14	3	6	with
14	3	7	carrying
14	3	8	them
14	3	9	?
			
14	4	1	No
14	4	2	,
14	4	3	I
14	4	4	had
14	4	5	to
14	4	6	do
14	4	7	it
14	4	8	myself
14	4	9	.
14	4	10	I
14	4	11	try
14	4	12	to
14	4	13	stay
14	4	14	independent
14	4	15	.
			
14	5	1	That
14	5	2	's
14	5	3	impressive
14	5	4	.
14	5	5	When
14	5	6	do
14	5	7	you
14	5	8	usually
14	5	9	go
14	5	10	grocery
14	5	11	shopping
14	5	12	?
			
14	6	1	I
14	6	2	go
14	6	3	every
14	6	4	Saturday
14	6	5	morning
14	6	6	.
			
14	7	1	Do
14	7	2	you
14	7	3	walk
14	7	4	to
14	7	5	the
14	7	6	store
14	7	7	or
14	7	8	drive
14	7	9	there
14	7	10	?
			
14	8	1	I
14	8	2	walk
14	8	3	,
14	8	4	it
14	8	5	's
14	8	6	not
14	8	7	too
14	8	8	far
14	8	9	from
14	8	10	my
14	8	11	house
14	8	12	.
			
14	9	1	It
14	9	2	's
14	9	3	good
14	9	4	to
14	9	5	stay
14	9	6	active
14	9	7	with
14	9	8	these
14	9	9	daily
14	9	10	tasks
14	9	11	.
			
			
15	1	1	What
15	1	2	do
15	1	3	you
15	1	4	enjoy
15	1	5	doing
15	1	6	daily
15	1	7	,
15	1	8	Mr.
15	1	9	Thompson
15	1	10	?
			
15	2	1	I
15	2	2	typically
15	2	3	enjoy
15	2	4	taking
15	2	5	a
15	2	6	stroll
15	2	7	in
15	2	8	the
15	2	9	garden
15	2	10	in
15	2	11	the
15	2	12	morning
15	2	13	.
			
15	3	1	That
15	3	2	sounds
